Decimal Day of Year in 2022 (UTC), HRRR Air Temp (*C), HRRR Precip (mm), Incoming Shortwave (W/m^2), Surface Temp (*C), HRRR 4 cm Soil Temp (*C), HRRR 10 cm Soil Temp (*C), HRRR 100 cm Soil Temp (*C), HRRR 4 cm Soil Water (m^3 m^-3), HRRR 10 cm Soil Water (m^3 m^-3), HRRR 100 cm Soil Water (m^3 m^-3)
57.3750, -6.75797, 9999.00, 266.258, -6.66998, -4.95999, -1.88000, 7.20999, 0.282000, 0.269000, 0.246000
57.4167, -6.63333, 9999.00, 266.652, -6.57999, -4.91000, -1.89999, 7.19000, 0.281000, 0.269000, 0.246000
57.4583, -7.21353, 9999.00, 264.581, -7.10001, -5.45999, -2.70999, 7.17999, 0.281000, 0.269000, 0.246000
57.5000, -7.58170, 9999.00, 262.726, -7.54999, -5.92999, -3.41000, 7.16000, 0.281000, 0.269000, 0.246000
57.5417, -7.90308, 9999.00, 261.684, -7.84000, -6.32001, -4.00000, 7.14001, 0.281000, 0.269000, 0.246000
57.5833, -6.95621, 9999.00, 269.414, -5.98999, -6.00000, -4.37000, 7.13000, 0.281000, 0.269000, 0.246000
57.6250, -5.40256, 9999.00, 278.873, -3.72000, -4.72998, -4.22000, 7.11002, 0.280000, 0.269000, 0.246000
57.6667, -4.55270, 9999.00, 285.785, -2.10001, -3.73999, -3.60999, 7.09000, 0.280000, 0.269000, 0.246000
57.7083, -3.23672, 9999.00, 293.610, -0.299988, -2.67999, -2.85999, 7.08002, 0.280000, 0.269000, 0.246000
57.7500, -2.15054, 9999.00, 295.649, 0.209991, -1.73999, -2.13000, 7.06000, 0.278000, 0.269000, 0.246000
57.7917, -1.49246, 9999.00, 295.703, 0.330017, -1.25998, -1.91998, 7.04001, 0.277000, 0.269000, 0.246000
57.8333, -0.844452, 9999.00, 295.962, 0.459991, -1.09000, -1.70999, 7.03000, 0.276000, 0.269000, 0.246000
57.8750, 0.924133, 9999.00, 309.355, 3.42001, 1.36002, -0.850006, 7.01001, 0.274000, 0.269000, 0.246000
57.9167, 1.06943, 9999.00, 304.915, 2.80002, 1.89001, 0.300018, 6.99002, 0.272000, 0.270000, 0.246000
57.9583, 1.38431, 9999.00, 298.086, 1.54001, 1.87000, 1.19000, 6.97000, 0.271000, 0.270000, 0.246000
58.0000, 0.124908, 9999.00, 289.588, -0.320007, 1.14999, 1.69000, 6.95001, 0.270000, 0.270000, 0.246000
58.0417, 0.0596313, 9999.00, 289.651, -0.320007, 0.820007, 1.84000, 6.92001, 0.270000, 0.269000, 0.246000
58.0833, -0.116547, 9999.00, 289.404, -0.369995, 0.800018, 1.79001, 6.89999, 0.269000, 0.269000, 0.246000
58.1250, -0.242828, 9999.00, 289.337, -0.380005, 0.709991, 1.55002, 6.88000, 0.269000, 0.269000, 0.246000
58.1667, -0.438080, 9999.00, 288.803, -0.509979, 0.610016, 1.20999, 6.86002, 0.269000, 0.269000, 0.246000
58.2083, -1.50729, 9999.00, 282.908, -1.88998, 0.459991, 0.839996, 6.84000, 0.268000, 0.268000, 0.246000
58.2500, -2.74631, 9999.00, 277.081, -3.29999, -0.989990, 0.369995, 6.82001, 0.268000, 0.268000, 0.246000
58.2917, -3.72696, 9999.00, 272.919, -4.32999, -2.59000, -0.0299988, 6.80002, 0.268000, 0.268000, 0.246000
58.3333, -5.00424, 9999.00, 268.209, -5.50998, -3.81000, -0.660004, 6.78000, 0.268000, 0.268000, 0.246000
58.3750, -5.31674, 9999.00, 265.844, -6.07999, -4.44998, -1.17999, 6.77002, 0.268000, 0.267000, 0.246000
58.4167, -5.72910, 9999.00, 263.447, -6.69000, -5.04999, -2.00998, 6.75000, 0.268000, 0.267000, 0.247000
58.4583, -5.67010, 9999.00, 280.380, -6.50000, -5.10001, -2.63000, 6.73001, 0.268000, 0.267000, 0.247000
58.5000, -6.93854, 9999.00, 260.759, -7.38000, -5.75000, -3.32001, 6.72000, 0.268000, 0.267000, 0.247000
58.5417, -7.17496, 9999.00, 258.859, -7.85001, -6.37000, -4.03000, 6.70001, 0.268000, 0.267000, 0.247000
58.5833, -5.51474, 9999.00, 285.454, -5.50000, -5.75000, -4.38000, 6.67999, 0.268000, 0.267000, 0.247000
58.6250, -3.32901, 9999.00, 282.484, -2.01999, -4.28000, -4.35001, 6.67001, 0.268000, 0.267000, 0.247000
58.6667, -0.759491, 9999.00, 292.557, 0.420013, -2.85001, -3.69000, 6.64999, 0.268000, 0.267000, 0.247000
58.7083, 2.74640, 9999.00, 317.607, 6.20001, 2.34000, -2.94998, 6.64001, 0.266000, 0.267000, 0.247000
58.7500, 4.40286, 9999.00, 326.394, 8.09000, 3.85001, -0.709991, 6.62000, 0.261000, 0.265000, 0.247000
58.7917, 5.96463, 9999.00, 334.309, 9.80002, 5.70999, 1.20001, 6.60001, 0.257000, 0.263000, 0.247000
58.8333, 6.96976, 9999.00, 334.305, 9.78000, 6.73001, 2.77002, 6.59000, 0.255000, 0.262000, 0.247000
58.8750, 7.56241, 9999.00, 331.684, 9.24002, 7.14001, 4.00000, 6.57001, 0.252000, 0.261000, 0.247000
58.9167, 7.67621, 9999.00, 327.714, 8.38000, 7.23001, 4.91000, 6.55002, 0.251000, 0.260000, 0.247000
58.9583, 7.16818, 9999.00, 321.654, 7.07001, 6.87000, 5.63000, 6.54001, 0.250000, 0.259000, 0.247000
59.0000, 5.26865, 9999.00, 307.372, 3.92001, 5.77002, 5.89999, 6.52002, 0.251000, 0.258000, 0.247000
59.0417, 3.42740, 9999.00, 300.880, 2.45001, 4.45999, 5.85001, 6.50000, 0.252000, 0.257000, 0.247000
59.0833, 2.27023, 9999.00, 295.912, 1.30002, 3.38000, 5.31000, 6.49002, 0.253000, 0.257000, 0.247000
59.1250, 1.08282, 9999.00, 290.470, 0.0100098, 2.19000, 4.41000, 6.47000, 0.253000, 0.257000, 0.247000
59.1667, 0.500153, 9999.00, 288.861, -0.359985, 1.39001, 3.50000, 6.45001, 0.254000, 0.256000, 0.247000
59.2083, 0.381805, 9999.00, 288.432, -0.459991, 1.06000, 2.81000, 6.44000, 0.254000, 0.256000, 0.247000
59.2500, 0.181854, 9999.00, 287.518, -0.669983, 0.800018, 2.32001, 6.42999, 0.255000, 0.256000, 0.247000
59.2917, -0.0762024, 9999.00, 287.648, -0.639984, 0.619995, 1.89999, 6.42001, 0.255000, 0.256000, 0.247000
59.3333, -0.0269775, 9999.00, 287.800, -0.600006, 0.510010, 1.55002, 6.41000, 0.255000, 0.256000, 0.247000
59.3750, -0.333710, 9999.00, 286.354, -0.949982, 0.250000, 1.31000, 6.39999, 0.255000, 0.256000, 0.247000
59.4167, -0.985626, 0.00000, 281.581, -2.10001, 0.570007, 1.12000, 6.39001, 0.255000, 0.256000, 0.247000
59.4583, -1.38843, 0.00000, 278.095, -2.92999, 0.410004, 1.10001, 6.39001, 0.256000, 0.256000, 0.247000
59.5000, -1.19778, 0.00000, 280.078, -2.44998, -0.299988, 0.679993, 6.38000, 0.256000, 0.257000, 0.247000
59.5417, -1.80063, 0.00000, 276.273, -3.38000, -1.53000, 0.610016, 6.38000, 0.256000, 0.257000, 0.247000
59.5833, -0.717743, 0.00000, 284.139, -1.47998, -2.10999, 0.450012, 6.37000, 0.256000, 0.257000, 0.247000
59.6250, 4.54196, 0.00000, 310.102, 4.54001, 1.02002, 0.619995, 6.37000, 0.255000, 0.257000, 0.247000
59.6667, 7.66122, 0.00000, 328.894, 8.64999, 4.64001, 1.75000, 6.36002, 0.254000, 0.257000, 0.247000
59.7083, 9.85886, 0.00000, 342.406, 11.4900, 7.35001, 3.41000, 6.35001, 0.251000, 0.256000, 0.247000
59.7500, 11.8172, 0.00000, 351.759, 13.4200, 9.51001, 5.20001, 6.35001, 0.242000, 0.252000, 0.247000
59.7917, 13.4947, 0.00000, 359.470, 14.9700, 11.2900, 6.92001, 6.34000, 0.234000, 0.248000, 0.247000
59.8333, 14.5579, 0.00000, 364.168, 15.9000, 12.6300, 8.47000, 6.34000, 0.226000, 0.243000, 0.247000
59.8750, 15.3193, 0.00000, 366.360, 16.3400, 13.6500, 9.87000, 6.34000, 0.225000, 0.242000, 0.247000
59.9167, 15.4287, 0.00000, 363.819, 15.8300, 13.9300, 10.7100, 6.34000, 0.221000, 0.239000, 0.247000
59.9583, 13.8871, 0.00000, 352.393, 13.5300, 13.3300, 11.3200, 6.34000, 0.219000, 0.238000, 0.247000
60.0000, 10.5520, 0.00000, 333.154, 9.55002, 11.3700, 11.1500, 6.34000, 0.220000, 0.238000, 0.247000
60.0417, 8.90402, 0.00000, 0.00000, 7.67999, 9.83002, 10.9400, 6.34000, 0.220000, 0.237000, 0.247000
60.0833, 7.56976, 0.00000, 0.00000, 6.20001, 8.39999, 10.1700, 6.34000, 0.220000, 0.237000, 0.247000
60.1250, 7.01785, 0.00000, 0.00000, 5.55002, 7.52002, 9.42001, 6.34000, 0.220000, 0.237000, 0.247000
60.1667, 5.57736, 0.00000, 0.00000, 4.05002, 6.30002, 8.45001, 6.34000, 0.220000, 0.236000, 0.247000
60.2083, 4.84189, 0.00000, 0.00000, 3.20999, 5.20001, 7.50000, 6.34000, 0.220000, 0.236000, 0.247000
60.2500, 3.76163, 0.00000, 0.00000, 2.23001, 4.24002, 6.55002, 6.34000, 0.220000, 0.236000, 0.247000
60.2917, 3.46378, 0.00000, 0.00000, 1.72000, 3.30002, 5.49002, 6.34000, 0.220000, 0.236000, 0.247000
60.3333, 3.68478, 0.00000, 0.00000, 1.82001, 2.98001, 4.88000, 6.35001, 0.221000, 0.235000, 0.247000
60.3750, 2.41281, 0.00000, 0.00000, 0.670013, 2.31000, 4.27002, 6.35001, 0.222000, 0.235000, 0.247000
60.4167, 1.67026, 0.00000, 0.00000, -0.179993, 1.62000, 3.69000, 6.36002, 0.222000, 0.235000, 0.247000
60.4583, 1.51266, 0.00000, 0.00000, -0.339996, 1.07001, 3.07001, 6.37000, 0.223000, 0.235000, 0.248000
60.5000, 2.02252, 0.00000, 0.00000, 0.0800171, 0.970001, 2.67001, 6.38000, 0.224000, 0.235000, 0.248000
60.5417, 2.30826, 0.00000, 22.9000, 0.399994, 1.14001, 2.50000, 6.39001, 0.225000, 0.235000, 0.248000
60.5833, 5.33981, 0.00000, 227.300, 4.25000, 2.28000, 2.42999, 6.39999, 0.225000, 0.235000, 0.248000
60.6250, 9.22641, 0.00000, 428.800, 8.92001, 5.23001, 3.08002, 6.41000, 0.226000, 0.235000, 0.248000
60.6667, 12.3884, 0.00000, 598.500, 12.3700, 7.89999, 4.19000, 6.41000, 0.225000, 0.235000, 0.248000
60.7083, 14.9626, 0.00000, 717.400, 15.3600, 10.3300, 5.59000, 6.42001, 0.224000, 0.235000, 0.248000
60.7500, 17.9862, 0.00000, 774.100, 18.8100, 12.9800, 7.34000, 6.42001, 0.218000, 0.232000, 0.248000
60.7917, 20.4669, 0.00000, 763.300, 22.4800, 16.0100, 9.30002, 6.42999, 0.215000, 0.230000, 0.248000
60.8333, 21.7329, 0.00000, 683.600, 23.6400, 18.1300, 11.3200, 6.42999, 0.215000, 0.230000, 0.248000
60.8750, 22.4805, 0.00000, 547.800, 23.5700, 19.1700, 13.0200, 6.44000, 0.215000, 0.230000, 0.248000
60.9167, 22.1342, 0.00000, 363.200, 22.1100, 19.2900, 14.3400, 6.44000, 0.215000, 0.229000, 0.248000
60.9583, 20.0561, 0.00000, 154.600, 19.4700, 18.5900, 15.2500, 6.45001, 0.215000, 0.229000, 0.248000
61.0000, 16.7419, 0.00000, 0.00000, 15.3600, 16.9400, 15.7900, 6.45999, 0.215000, 0.229000, 0.248000
61.0417, 14.8648, 0.00000, 0.00000, 13.3800, 15.4000, 15.9600, 6.45999, 0.216000, 0.229000, 0.248000
61.0833, 13.3090, 0.00000, 0.00000, 11.8400, 14.0900, 15.3900, 6.47000, 0.216000, 0.229000, 0.248000
61.1250, 11.5978, 0.00000, 0.00000, 10.2600, 12.3900, 14.1600, 6.47000, 0.216000, 0.229000, 0.248000
61.1667, 10.7618, 0.00000, 0.00000, 9.23001, 11.1800, 13.0100, 6.48001, 0.216000, 0.229000, 0.248000
61.2083, 9.77609, 0.00000, 0.00000, 8.14999, 10.1100, 12.0100, 6.49002, 0.216000, 0.229000, 0.248000
61.2500, 8.59793, 0.00000, 0.00000, 6.76001, 8.94000, 11.0500, 6.51001, 0.215000, 0.229000, 0.248000
61.2917, 7.91647, 0.00000, 0.00000, 5.63000, 7.73001, 9.95001, 6.52002, 0.215000, 0.229000, 0.248000
61.3333, 7.39685, 0.00000, 0.00000, 4.92999, 6.88000, 9.06000, 6.54001, 0.215000, 0.228000, 0.248000
61.3750, 6.49655, 0.00000, 0.00000, 4.09000, 5.94000, 8.10001, 6.56000, 0.214000, 0.228000, 0.247000
61.4167, 5.45535, 0.00000, 0.00000, 3.25000, 5.08002, 7.22000, 6.57001, 0.215000, 0.228000, 0.247000
61.4583, 4.82230, 0.00000, 0.00000, 2.56000, 4.34000, 6.48001, 6.59000, 0.215000, 0.228000, 0.247000
61.5000, 4.87701, 0.00000, 0.00000, 2.55002, 4.08002, 6.06000, 6.61002, 0.215000, 0.228000, 0.247000
61.5417, 4.48441, 0.00000, 25.2000, 2.70999, 3.85001, 5.64001, 6.62000, 0.216000, 0.228000, 0.247000
61.5833, 7.02945, 0.00000, 221.600, 6.58002, 4.95001, 5.42999, 6.64001, 0.216000, 0.228000, 0.247000
61.6250, 12.6783, 0.00000, 421.300, 12.6100, 8.41000, 6.22000, 6.66000, 0.217000, 0.228000, 0.247000
61.6667, 16.1960, 0.00000, 587.700, 16.4200, 11.5800, 7.55002, 6.67001, 0.209000, 0.224000, 0.247000
61.7083, 19.4974, 0.00000, 703.100, 20.9200, 14.8700, 9.42999, 6.69000, 0.201000, 0.219000, 0.247000
61.7500, 22.4428, 0.00000, 764.000, 25.3500, 18.4100, 11.6100, 6.70001, 0.196000, 0.217000, 0.247000
61.7917, 24.0550, 0.00000, 753.000, 27.1500, 21.0700, 13.9400, 6.73001, 0.195000, 0.216000, 0.247000
61.8333, 24.5644, 0.00000, 676.200, 27.0600, 22.3800, 15.9200, 6.75000, 0.195000, 0.216000, 0.247000
61.8750, 24.4646, 0.00000, 538.800, 26.1700, 22.7800, 17.4400, 6.77002, 0.195000, 0.216000, 0.247000
61.9167, 24.3029, 0.00000, 356.100, 24.8000, 22.7200, 18.6000, 6.79001, 0.196000, 0.216000, 0.247000
61.9583, 22.6515, 0.00000, 151.800, 22.2500, 21.8900, 19.2400, 6.81000, 0.196000, 0.216000, 0.247000
62.0000, 19.8600, 0.00000, 0.00000, 18.6900, 20.3900, 19.5600, 6.83002, 0.197000, 0.216000, 0.247000
62.0417, 18.3363, 0.00000, 0.00000, 17.1500, 19.0700, 19.6800, 6.85001, 0.197000, 0.216000, 0.247000
62.0833, 16.7745, 0.00000, 0.00000, 15.5800, 17.7000, 19.0100, 6.86002, 0.198000, 0.216000, 0.247000
62.1250, 15.2011, 0.00000, 0.00000, 13.8900, 16.3200, 18.0500, 6.88000, 0.198000, 0.216000, 0.247000
62.1667, 13.6191, 0.00000, 0.00000, 12.1900, 14.7000, 16.8600, 6.89999, 0.198000, 0.216000, 0.247000
62.2083, 12.8927, 0.00000, 0.00000, 11.1300, 13.5500, 15.8500, 6.92001, 0.199000, 0.216000, 0.247000
62.2500, 11.6970, 0.00000, 0.00000, 9.73001, 12.3000, 14.8000, 6.94000, 0.199000, 0.216000, 0.247000
62.2917, 11.4786, 0.00000, 0.00000, 9.70001, 11.5300, 13.6700, 6.97000, 0.200000, 0.216000, 0.247000
62.3333, 10.3012, 0.00000, 0.00000, 8.17999, 10.4200, 12.6800, 6.99002, 0.200000, 0.216000, 0.247000
62.3750, 8.95926, 0.00000, 0.00000, 6.66000, 9.06000, 11.5800, 7.01001, 0.200000, 0.216000, 0.247000
62.4167, 7.90732, 0.00000, 0.00000, 5.36002, 7.82001, 10.5300, 7.03000, 0.201000, 0.216000, 0.247000
62.4583, 6.55502, 0.00000, 0.00000, 3.97000, 6.39999, 9.26001, 7.05002, 0.201000, 0.216000, 0.247000
62.5000, 5.87924, 0.00000, 0.00000, 3.24002, 5.59000, 8.41000, 7.08002, 0.201000, 0.216000, 0.247000
62.5417, 4.75565, 0.00000, 28.0000, 3.62000, 5.42999, 8.05002, 7.10001, 0.202000, 0.217000, 0.247000
62.5833, 7.54050, 0.00000, 225.200, 7.58002, 6.58002, 7.78000, 7.13000, 0.202000, 0.217000, 0.247000
62.6250, 9.79507, 0.00000, 419.200, 11.5000, 9.05002, 8.14999, 7.16000, 0.202000, 0.217000, 0.247000
62.6667, 11.7859, 0.00000, 594.600, 14.9300, 11.4200, 9.03000, 7.17999, 0.202000, 0.217000, 0.247000
62.7083, 14.2534, 0.00000, 711.200, 18.5400, 14.1400, 10.4400, 7.20999, 0.202000, 0.217000, 0.247000
62.7500, 15.5150, 0.00000, 763.200, 20.8200, 16.2900, 11.8800, 7.24002, 0.202000, 0.217000, 0.247000
62.7917, 16.7338, 0.00000, 748.000, 22.1500, 18.1600, 13.5000, 7.27002, 0.202000, 0.217000, 0.247000
62.8333, 17.7600, 0.00000, 657.600, 22.5700, 19.3000, 14.9500, 7.29001, 0.202000, 0.217000, 0.247000
62.8750, 17.9669, 0.00000, 536.400, 21.8900, 19.7600, 16.1000, 7.32001, 0.202000, 0.216000, 0.247000
62.9167, 17.8387, 0.00000, 356.800, 20.1400, 19.3700, 16.8600, 7.34000, 0.202000, 0.216000, 0.247000
62.9583, 17.2850, 0.00000, 153.800, 17.7200, 18.6700, 17.5800, 7.36002, 0.202000, 0.216000, 0.247000
63.0000, 14.0797, 0.00000, 0.00000, 13.9100, 16.5900, 17.4700, 7.39001, 0.203000, 0.216000, 0.247000
63.0417, 12.0972, 0.00000, 0.00000, 11.9400, 14.7400, 16.7500, 7.42001, 0.203000, 0.216000, 0.247000
63.0833, 10.0935, 0.00000, 0.00000, 10.0700, 13.2600, 15.9000, 7.44000, 0.203000, 0.216000, 0.247000
63.1250, 8.36685, 0.00000, 0.00000, 8.37000, 11.6800, 14.8100, 7.47000, 0.203000, 0.216000, 0.247000
63.1667, 7.38080, 0.00000, 0.00000, 7.30002, 10.3600, 13.6400, 7.50000, 0.203000, 0.216000, 0.247000
63.2083, 6.28940, 0.00000, 0.00000, 6.23001, 9.22000, 12.5000, 7.53000, 0.204000, 0.216000, 0.247000
63.2500, 5.35492, 0.00000, 0.00000, 5.25000, 8.14999, 11.4500, 7.57001, 0.204000, 0.217000, 0.247000
63.2917, 4.83603, 0.00000, 0.00000, 4.64999, 7.33002, 10.5200, 7.60001, 0.204000, 0.217000, 0.247000
63.3333, 4.30527, 0.00000, 0.00000, 4.09000, 6.61002, 9.66000, 7.63000, 0.204000, 0.217000, 0.247000
63.3750, 3.69852, 0.00000, 0.00000, 3.41000, 5.89001, 8.86002, 7.67001, 0.204000, 0.217000, 0.247000
63.4167, 3.08591, 0.00000, 0.00000, 2.67001, 5.13000, 8.10001, 7.70001, 0.204000, 0.217000, 0.247000
63.4583, 2.48746, 0.00000, 0.00000, 2.14001, 4.42999, 7.36002, 7.73001, 0.204000, 0.217000, 0.247000
63.5000, 2.05295, 0.00000, 0.00000, 1.72000, 3.92001, 6.70999, 7.76001, 0.204000, 0.217000, 0.247000
63.5417, 1.79654, 0.00000, 30.8000, 1.44000, 3.35001, 6.12000, 7.78000, 0.204000, 0.217000, 0.247000
63.5833, 4.65634, 0.00000, 227.600, 4.80002, 4.19000, 5.70001, 7.81000, 0.203000, 0.217000, 0.246000
63.6250, 7.31491, 0.00000, 425.500, 8.60001, 6.35001, 5.89999, 7.84000, 0.203000, 0.217000, 0.246000
63.6667, 9.89908, 0.00000, 586.500, 12.3900, 8.85001, 6.64001, 7.86002, 0.203000, 0.217000, 0.246000
63.7083, 13.5857, 0.00000, 723.000, 16.9600, 11.8200, 7.92999, 7.88000, 0.203000, 0.217000, 0.246000
63.7500, 17.0315, 0.00000, 773.100, 20.8700, 15.0500, 9.66000, 7.89999, 0.203000, 0.217000, 0.246000
63.7917, 19.1437, 0.00000, 770.000, 23.2300, 17.7400, 11.7600, 7.92001, 0.202000, 0.216000, 0.246000
63.8333, 20.4613, 0.00000, 681.900, 23.7400, 19.3900, 13.7000, 7.94000, 0.202000, 0.216000, 0.246000
63.8750, 20.3940, 0.00000, 500.800, 22.5600, 19.8200, 15.1200, 7.95999, 0.202000, 0.216000, 0.246000
63.9167, 19.8787, 0.00000, 301.600, 20.7200, 19.3000, 15.9800, 7.98001, 0.202000, 0.216000, 0.246000
63.9583, 18.5146, 0.00000, 102.300, 18.2800, 18.1800, 16.3100, 7.99002, 0.202000, 0.216000, 0.246000
64.0000, 15.7369, 0.00000, 0.00000, 15.0100, 16.5400, 16.2200, 8.01001, 0.202000, 0.216000, 0.246000
64.0417, 14.9173, 0.00000, 0.00000, 14.1800, 15.6200, 16.1300, 8.03000, 0.202000, 0.216000, 0.246000
64.0833, 14.3730, 0.00000, 0.00000, 13.8400, 15.0100, 15.8600, 8.05002, 0.203000, 0.216000, 0.246000
64.1250, 14.6674, 0.00000, 0.00000, 14.2400, 15.0600, 15.7400, 8.07001, 0.203000, 0.216000, 0.246000
64.1667, 14.4875, 0.00000, 0.00000, 13.9200, 14.8600, 15.5700, 8.09000, 0.203000, 0.216000, 0.246000
64.2083, 13.4984, 0.00000, 0.00000, 12.8600, 14.3500, 15.3900, 8.11002, 0.203000, 0.216000, 0.246000
64.2500, 12.4134, 0.00000, 0.00000, 11.7400, 13.4700, 14.8400, 8.14001, 0.203000, 0.216000, 0.246000
64.2917, 11.9489, 0.00000, 0.00000, 11.1600, 12.8400, 14.3700, 8.16000, 0.203000, 0.216000, 0.246000
64.3333, 11.3174, 0.00000, 0.00000, 10.5300, 12.2000, 13.8000, 8.19000, 0.203000, 0.216000, 0.246000
64.3750, 10.9649, 0.00000, 0.00000, 10.2600, 11.7900, 13.3900, 8.22000, 0.204000, 0.216000, 0.246000
64.4167, 10.8479, 0.00000, 0.00000, 10.1300, 11.5100, 13.0500, 8.24002, 0.204000, 0.216000, 0.246000
64.4583, 11.3643, 0.00000, 0.00000, 10.5500, 11.7100, 13.0400, 8.27002, 0.203000, 0.216000, 0.246000
64.5000, 11.4843, 0.00000, 0.00000, 10.6800, 11.8100, 12.9800, 8.30002, 0.203000, 0.216000, 0.246000
64.5417, 12.1258, 0.00000, 32.7000, 11.4300, 12.1400, 13.1800, 8.33002, 0.203000, 0.216000, 0.246000
64.5833, 14.7265, 0.00000, 224.500, 14.4900, 13.3200, 13.4000, 8.35001, 0.203000, 0.216000, 0.246000
64.6250, 17.7021, 0.00000, 416.600, 18.2500, 15.3000, 13.7100, 8.38000, 0.203000, 0.216000, 0.246000
64.6667, 19.1218, 0.00000, 582.800, 21.1400, 17.3800, 14.2800, 8.39999, 0.206000, 0.217000, 0.246000
64.7083, 19.4110, 0.00000, 353.600, 21.1800, 18.7700, 14.9900, 8.42001, 0.206000, 0.217000, 0.246000
64.7500, 19.9773, 0.00000, 444.500, 22.0100, 19.2200, 15.8000, 8.44000, 0.205000, 0.217000, 0.246000
64.7917, 20.0957, 0.00000, 554.000, 22.9000, 20.0600, 16.4600, 8.45999, 0.205000, 0.217000, 0.246000
64.8333, 20.1704, 0.00000, 513.000, 22.7700, 20.3200, 16.9600, 8.49002, 0.205000, 0.217000, 0.246000
64.8750, 18.9837, 0.00000, 274.700, 20.4700, 19.1500, 17.2200, 8.51001, 0.205000, 0.217000, 0.245000
64.9167, 18.7952, 0.00000, 75.5000, 18.9100, 18.6200, 17.2700, 8.53000, 0.205000, 0.216000, 0.245000
64.9583, 17.3955, 0.00000, 21.8000, 17.4900, 17.8200, 17.1600, 8.55002, 0.210000, 0.220000, 0.245000
65.0000, 16.7029, 0.0600000, 0.00000, 16.6000, 17.0400, 17.0200, 8.58002, 0.210000, 0.220000, 0.245000
65.0417, 16.6505, 0.147000, 0.00000, 16.4200, 16.7400, 16.9000, 8.61002, 0.205000, 0.216000, 0.245000
65.0833, 16.6559, 0.0120000, 0.00000, 16.2600, 16.7300, 16.8700, 8.64001, 0.205000, 0.216000, 0.245000
65.1250, 16.3860, 0.00000, 0.00000, 15.8200, 16.4200, 16.7800, 8.66000, 0.205000, 0.216000, 0.245000
65.1667, 16.2853, 0.00000, 0.00000, 15.6500, 16.2800, 16.7600, 8.69000, 0.205000, 0.216000, 0.245000
65.2083, 16.3562, 0.00000, 0.00000, 15.6800, 16.2600, 16.7300, 8.72000, 0.204000, 0.216000, 0.245000
65.2500, 16.3757, 0.00200000, 0.00000, 15.9800, 16.2800, 16.6600, 8.75000, 0.204000, 0.216000, 0.245000
65.2917, 14.8250, 0.0250000, 0.00000, 14.5800, 15.9200, 16.4700, 8.77002, 0.204000, 0.216000, 0.245000
65.3333, 12.4825, 0.00000, 0.00000, 12.2100, 14.4000, 15.9400, 8.80002, 0.203000, 0.216000, 0.245000
65.3750, 11.4657, 0.00000, 0.00000, 11.0300, 13.3300, 15.4200, 8.83002, 0.203000, 0.216000, 0.245000
65.4167, 9.94492, 0.00000, 0.00000, 9.82001, 12.4800, 14.8800, 8.86002, 0.203000, 0.216000, 0.245000
65.4583, 8.06448, 0.00000, 0.00000, 8.00000, 11.4000, 14.4600, 8.88000, 0.203000, 0.216000, 0.245000
65.5000, 7.00998, 0.00000, 0.00000, 7.04001, 10.3400, 13.6800, 8.89999, 0.203000, 0.216000, 0.245000
65.5417, 6.86682, 0.00000, 23.4000, 7.32001, 9.83002, 12.9400, 8.92999, 0.202000, 0.216000, 0.245000
65.5833, 6.93878, 0.00000, 75.9000, 8.05002, 9.69000, 12.3400, 8.95999, 0.202000, 0.216000, 0.245000
65.6250, 7.05838, 0.00000, 77.2000, 8.45001, 9.95001, 11.8300, 8.99002, 0.202000, 0.215000, 0.245000
65.6667, 7.40045, 0.00000, 216.200, 9.78000, 10.4200, 11.4800, 9.03000, 0.203000, 0.216000, 0.245000
65.7083, 8.56241, 0.00000, 347.600, 11.9900, 11.3100, 11.3900, 9.06000, 0.203000, 0.216000, 0.245000
65.7500, 9.67728, 0.00000, 342.300, 13.6700, 12.6600, 11.5900, 9.09000, 0.203000, 0.216000, 0.245000
65.7917, 10.9682, 0.00000, 392.000, 15.5600, 13.6700, 11.9900, 9.11002, 0.203000, 0.216000, 0.245000
65.8333, 12.0127, 0.00000, 472.000, 17.2300, 14.6900, 12.4300, 9.13000, 0.203000, 0.216000, 0.245000
65.8750, 12.0823, 0.00000, 296.600, 15.5400, 14.6000, 12.7800, 9.16000, 0.202000, 0.216000, 0.245000
65.9167, 12.8398, 0.00000, 273.500, 15.2300, 14.3400, 13.0900, 9.17999, 0.202000, 0.216000, 0.245000
65.9583, 11.6859, 0.00000, 22.5000, 11.9900, 12.7900, 12.9200, 9.20001, 0.202000, 0.216000, 0.245000
66.0000, 12.1580, 0.00400000, 0.300000, 12.0600, 12.6800, 13.0900, 9.22000, 0.202000, 0.215000, 0.245000
66.0417, 11.0665, 0.0450000, 0.00000, 11.2100, 12.0700, 12.7800, 9.24002, 0.202000, 0.215000, 0.245000
66.0833, 8.80344, 4.18400, 0.00000, 9.09000, 10.4700, 12.0500, 9.27002, 0.212000, 0.215000, 0.245000
66.1250, 7.72525, 6.63000, 0.00000, 8.03000, 9.50000, 11.1700, 9.29001, 0.303000, 0.222000, 0.244000
66.1667, 7.00385, 3.92600, 0.00000, 7.38000, 8.94000, 10.6500, 9.31000, 0.311000, 0.249000, 0.244000
66.2083, 6.80127, 4.88200, 0.00000, 7.07001, 8.37000, 10.0500, 9.33002, 0.325000, 0.271000, 0.244000
