Decimal Day of Year in 2022 (UTC), HRRR Air Temp (*C), HRRR Precip (mm), Incoming Shortwave (W/m^2), Surface Temp (*C), HRRR 4 cm Soil Temp (*C), HRRR 10 cm Soil Temp (*C), HRRR 100 cm Soil Temp (*C), HRRR 4 cm Soil Water (m^3 m^-3), HRRR 10 cm Soil Water (m^3 m^-3), HRRR 100 cm Soil Water (m^3 m^-3)
53.7083, 7.10739, 0.505000, 113.100, 8.52002, 11.0000, 12.1700, 7.67999, 0.300000, 0.301000, 0.243000
53.7500, 5.46613, 0.00200000, 209.600, 7.33002, 9.70999, 11.7500, 7.70001, 0.275000, 0.276000, 0.244000
53.7917, 4.91122, 0.00100000, 267.800, 6.88000, 8.88000, 10.8800, 7.72000, 0.280000, 0.281000, 0.244000
53.8333, 3.60065, 0.00600000, 147.100, 5.11002, 7.67001, 10.2600, 7.74002, 0.259000, 0.261000, 0.244000
53.8750, 2.92471, 0.00000, 253.200, 4.74002, 6.69000, 9.20999, 7.76001, 0.259000, 0.261000, 0.244000
53.9167, 2.30804, 0.00000, 206.000, 3.86002, 6.03000, 8.39001, 7.79001, 0.236000, 0.239000, 0.244000
53.9583, 1.18088, 0.00000, 108.200, 1.80002, 4.86002, 7.85001, 7.81000, 0.246000, 0.251000, 0.244000
54.0000, -0.696442, 0.00000, 0.00000, -0.609985, 3.04001, 7.01001, 7.82001, 0.247000, 0.252000, 0.244000
54.0417, -1.81241, 0.00000, 0.00000, -0.910004, 2.61002, 6.14999, 7.89999, 0.285000, 0.286000, 0.244000
54.0833, -2.43182, 0.00000, 0.00000, -1.16998, 2.45001, 5.35001, 7.91000, 0.278000, 0.279000, 0.244000
54.1250, -3.05862, 0.00000, 0.00000, -1.38000, 2.38000, 4.89999, 7.91000, 0.271000, 0.273000, 0.244000
54.1667, -3.91806, 0.00000, 0.00000, -1.70999, 2.29001, 4.52002, 7.92001, 0.270000, 0.273000, 0.244000
54.2083, -3.72940, 0.00000, 0.00000, -1.50000, 2.06000, 4.24002, 7.94000, 0.267000, 0.270000, 0.244000
54.2500, -3.84207, 0.00000, 0.00000, -1.67999, 1.84000, 4.00000, 7.95001, 0.265000, 0.269000, 0.244000
54.2917, -3.71075, 0.00000, 0.00000, -1.51999, 1.67001, 3.77002, 7.97000, 0.266000, 0.269000, 0.244000
54.3333, -3.84360, 0.00000, 0.00000, -1.66998, 1.42999, 3.60001, 7.99002, 0.265000, 0.268000, 0.244000
54.3750, -3.98196, 0.00000, 0.00000, -1.75000, 1.30002, 3.35001, 8.00000, 0.264000, 0.267000, 0.244000
54.4167, -4.15793, 0.00100000, 0.00000, -1.81000, 1.14001, 3.06000, 8.02002, 0.265000, 0.268000, 0.244000
54.4583, -4.63834, 0.00000, 0.00000, -1.92999, 1.16000, 2.88000, 8.03000, 0.264000, 0.267000, 0.244000
54.5000, -4.62698, 0.00000, 0.00000, -1.78000, 1.24002, 2.78000, 8.03000, 0.263000, 0.266000, 0.244000
54.5417, -5.03928, 0.00000, 0.00000, -1.94000, 1.17001, 2.69000, 8.03000, 0.262000, 0.266000, 0.244000
54.5833, -5.87137, 0.00000, 91.2000, -3.07001, 0.800018, 2.47000, 8.03000, 0.262000, 0.265000, 0.244000
54.6250, -6.51804, 0.00000, 236.800, -4.00000, 0.459991, 2.33002, 8.04001, 0.264000, 0.265000, 0.244000
54.6667, -6.84424, 0.00000, 506.600, -2.67999, -0.0599976, 1.75000, 8.05002, 0.265000, 0.265000, 0.244000
54.7083, -5.98672, 0.00000, 550.900, -1.32999, 0.940002, 1.92001, 8.05002, 0.263000, 0.265000, 0.244000
54.7500, -5.82944, 0.00000, 375.000, -1.97000, 1.45001, 2.14999, 8.06000, 0.260000, 0.264000, 0.244000
54.7917, -4.82401, 0.0480000, 373.600, -0.600006, 0.559998, 1.77002, 8.07001, 0.257000, 0.263000, 0.244000
54.8333, -4.56052, 0.128000, 336.300, -0.739990, 0.820007, 1.86002, 8.07001, 0.256000, 0.263000, 0.244000
54.8750, -4.06827, 0.0160000, 88.1000, -1.10001, 0.970001, 1.85001, 8.07001, 0.256000, 0.262000, 0.244000
54.9167, -3.91251, 0.00200000, 36.7000, -1.04001, 1.02002, 1.99002, 8.08002, 0.256000, 0.261000, 0.244000
54.9583, -4.46033, 0.00000, 10.4000, -3.23999, -0.759979, 0.830017, 8.08002, 0.264000, 0.266000, 0.244000
55.0000, -4.33316, 0.0120000, 0.00000, -3.70999, -0.0299988, 1.33002, 8.08002, 0.263000, 0.265000, 0.244000
55.0417, -5.28745, 0.0770000, 0.00000, -5.19000, -4.17999, 2.06000, 8.07001, 0.266000, 0.266000, 0.244000
55.0833, -4.56894, 0.0330000, 0.00000, -4.35001, -3.14999, 1.56000, 8.06000, 0.265000, 0.265000, 0.244000
55.1250, -4.77969, 0.0130000, 0.00000, -4.17999, -1.66998, -0.00997925, 8.05002, 0.273000, 0.267000, 0.244000
55.1667, -4.49167, 0.0190000, 0.00000, -3.84000, -1.44998, -0.00997925, 8.04001, 0.267000, 0.266000, 0.244000
55.2083, -4.78769, 0.0120000, 0.00000, -4.76999, -3.79001, 0.700012, 8.03000, 0.265000, 0.266000, 0.244000
55.2500, -5.03690, 0.120000, 0.00000, -4.54999, -3.38998, -0.119995, 8.02002, 0.272000, 0.267000, 0.244000
55.2917, -5.99283, 0.205000, 0.00000, -5.22000, -3.82999, -0.359985, 8.02002, 0.273000, 0.266000, 0.244000
55.3333, -5.78036, 0.436000, 0.00000, -4.66000, -3.37000, -0.509979, 8.01001, 0.279000, 0.267000, 0.244000
55.3750, -4.67880, 0.410000, 0.00000, -4.13000, -3.00998, -0.470001, 8.00000, 0.280000, 0.267000, 0.244000
55.4167, -5.08743, 0.0730000, 0.00000, -4.53000, -3.32999, 0.130005, 8.00000, 0.274000, 0.266000, 0.245000
55.4583, -6.35519, 0.0310000, 0.00000, -5.41998, -4.19000, -1.69000, 7.98001, 0.282000, 0.266000, 0.245000
55.5000, -5.77792, 0.165000, 0.00000, -4.63000, -3.63000, -1.98999, 7.95001, 0.284000, 0.266000, 0.245000
55.5417, -5.68854, 0.110000, 0.00000, -4.97998, -3.81000, -2.79001, 7.92999, 0.305000, 0.269000, 0.245000
55.5833, -5.57962, 0.165000, 21.6000, -4.48999, -3.72998, -2.87000, 7.89999, 0.292000, 0.267000, 0.245000
55.6250, -5.30127, 0.121000, 57.7000, -4.91998, -4.69998, -4.39999, 7.89001, 0.281000, 0.266000, 0.245000
55.6667, -5.44229, 0.0480000, 112.800, -5.07999, -5.20999, -5.03000, 7.87000, 0.277000, 0.266000, 0.245000
55.7083, -5.87433, 0.121000, 34.8000, -5.32001, -5.06000, -4.44000, 7.86002, 0.281000, 0.266000, 0.245000
55.7500, -5.73538, 0.0760000, 44.5000, -5.16998, -4.87000, -4.32001, 7.85001, 0.281000, 0.266000, 0.245000
55.7917, -5.84238, 0.250000, 19.7000, -5.06000, -4.69998, -4.10001, 7.84000, 0.285000, 0.266000, 0.245000
55.8333, -5.21103, 0.261000, 84.3000, -4.19998, -3.84000, -3.22998, 7.83002, 0.294000, 0.266000, 0.245000
55.8750, -4.65836, 0.0410000, 114.700, -3.59000, -3.23999, -2.69998, 7.81000, 0.302000, 0.267000, 0.245000
55.9167, -4.49820, 0.00100000, 58.6000, -3.88000, -3.64999, -3.16000, 7.80002, 0.285000, 0.266000, 0.245000
55.9583, -4.90924, 0.0820000, 19.0000, -4.00000, -3.25000, -2.63998, 7.79001, 0.293000, 0.266000, 0.245000
56.0000, -4.70102, 0.0630000, 0.00000, -4.13998, -3.47998, -2.88000, 7.77002, 0.285000, 0.266000, 0.245000
56.0417, -4.84729, 0.0320000, 0.00000, -4.28000, -3.63000, -3.01999, 7.76001, 0.284000, 0.266000, 0.245000
56.0833, -4.76877, 0.0630000, 0.00000, -3.95999, -3.13998, -1.70999, 7.73001, 0.304000, 0.268000, 0.245000
56.1250, -5.14011, 0.0430000, 0.00000, -4.79001, -4.41998, -4.10001, 7.72000, 0.282000, 0.266000, 0.245000
56.1667, -5.00540, 0.133000, 0.00000, -4.00000, -2.69998, -1.97000, 7.70999, 0.293000, 0.266000, 0.245000
56.2083, -5.33688, 0.00800000, 0.00000, -4.41998, -3.29999, -2.57001, 7.70001, 0.287000, 0.265000, 0.245000
56.2500, -6.39066, 0.00300000, 0.00000, -4.95999, -3.45999, -1.10001, 7.67999, 0.303000, 0.272000, 0.245000
56.2917, -6.77466, 0.00400000, 0.00000, -5.97000, -5.07999, -4.31000, 7.67001, 0.285000, 0.265000, 0.245000
56.3333, -7.32718, 0.00100000, 0.00000, -6.48999, -5.47000, -4.50000, 7.66000, 0.285000, 0.265000, 0.245000
56.3750, -7.79019, 0.00000, 0.00000, -6.12000, -4.32999, -1.41998, 7.63000, 0.294000, 0.269000, 0.245000
56.4167, -8.00540, 0.00000, 0.00000, -6.35001, -4.59000, -1.67999, 7.61002, 0.292000, 0.268000, 0.245000
56.4583, -8.39334, 0.00000, 0.00000, -5.95999, -4.26999, -1.47998, 7.60001, 0.300000, 0.275000, 0.245000
56.5000, -8.36902, 0.00100000, 0.00000, -6.04999, -4.38998, -1.67999, 7.58002, 0.302000, 0.276000, 0.245000
56.5417, -8.11749, 0.00100000, 0.00000, -5.91000, -4.32001, -1.66998, 7.56000, 0.297000, 0.272000, 0.245000
56.5833, -8.83807, 0.00100000, 105.100, -6.29001, -4.76999, -2.29999, 7.54001, 0.296000, 0.272000, 0.245000
56.6250, -8.24747, 0.00100000, 247.700, -5.88998, -4.84000, -2.69998, 7.52002, 0.295000, 0.272000, 0.245000
56.6667, -7.65695, 0.00100000, 407.000, -5.34000, -4.88000, -3.42999, 7.51001, 0.296000, 0.272000, 0.245000
56.7083, -7.47891, 0.00100000, 473.400, -5.60001, -5.79001, -4.91998, 7.56000, 0.303000, 0.273000, 0.245000
56.7500, -6.13333, 0.00000, 597.100, -4.00998, -4.38000, -3.82999, 7.49002, 0.299000, 0.272000, 0.245000
56.7917, -5.66330, 0.00000, 585.100, -3.41998, -3.72000, -3.09000, 7.47000, 0.297000, 0.272000, 0.245000
56.8333, -5.19455, 0.00000, 497.900, -2.88000, -2.88998, -2.19000, 7.45001, 0.295000, 0.272000, 0.245000
56.8750, -5.07748, 0.00000, 310.200, -3.20999, -2.91000, -2.19000, 7.42001, 0.294000, 0.273000, 0.246000
56.9167, -5.28723, 0.00100000, 181.500, -3.72000, -3.16000, -2.22998, 7.41000, 0.294000, 0.273000, 0.246000
56.9583, -5.52811, 0.00000, 80.1000, -4.06000, -3.10001, -1.92999, 7.38000, 0.292000, 0.273000, 0.246000
57.0000, -5.91898, 0.00000, 0.00000, -4.44000, -3.00000, -1.73999, 7.36002, 0.289000, 0.273000, 0.246000
57.0417, -5.88049, 0.00000, 0.00000, -4.79001, -3.60001, -2.22998, 7.34000, 0.289000, 0.272000, 0.246000
57.0833, -5.37750, 0.00000, 0.00000, -4.59000, -3.72998, -2.48999, 7.33002, 0.288000, 0.272000, 0.246000
57.1250, -4.85538, 0.00000, 0.00000, -4.75000, -3.91000, -2.63000, 7.31000, 0.288000, 0.272000, 0.246000
57.1667, -5.08829, 0.00000, 0.00000, -4.95999, -4.22000, -3.12000, 7.29001, 0.287000, 0.271000, 0.246000
57.2083, -5.41086, 0.00000, 0.00000, -5.41000, -4.47998, -3.42999, 7.27002, 0.287000, 0.271000, 0.246000
57.2500, -5.95044, 0.00000, 0.00000, -5.84000, -4.41000, -1.88998, 7.26001, 0.283000, 0.270000, 0.246000
57.2917, -7.06497, 0.00000, 0.00000, -7.10999, -6.10001, -4.75000, 7.24002, 0.287000, 0.271000, 0.246000
57.3333, -7.07761, 0.00000, 0.00000, -6.26999, -5.39999, -4.37000, 7.22000, 0.286000, 0.271000, 0.246000
57.3750, -7.09842, 0.00000, 0.00000, -5.78000, -4.47000, -2.54999, 7.20999, 0.283000, 0.270000, 0.246000
57.4167, -7.17026, 0.00000, 0.00000, -6.41000, -5.69998, -4.59000, 7.19000, 0.285000, 0.270000, 0.246000
57.4583, -7.16837, 0.00000, 0.00000, -7.12000, -5.79001, -3.78000, 7.17999, 0.283000, 0.270000, 0.246000
57.5000, -7.09787, 0.00000, 0.00000, -6.19000, -5.10001, -3.56000, 7.16000, 0.281000, 0.270000, 0.246000
57.5417, -8.10989, 0.00000, 0.00000, -7.04999, -5.88000, -4.57001, 7.14001, 0.282000, 0.270000, 0.246000
57.5833, -6.68704, 0.00000, 212.600, -5.94998, -6.19000, -4.82999, 7.13000, 0.282000, 0.270000, 0.246000
57.6250, -5.42197, 0.00000, 406.400, -3.56000, -5.19000, -5.10999, 7.11002, 0.282000, 0.270000, 0.246000
57.6667, -4.46548, 0.00000, 569.200, -1.94998, -4.45999, -4.88000, 7.09000, 0.282000, 0.270000, 0.246000
57.7083, -3.10410, 0.00000, 611.000, -0.429993, -3.13000, -3.69998, 7.08002, 0.281000, 0.270000, 0.246000
57.7500, -2.38290, 0.00000, 669.200, 0.0800171, -2.42999, -3.14999, 7.06000, 0.280000, 0.270000, 0.246000
57.7917, -1.63553, 0.00000, 668.500, 0.350006, -1.72000, -2.32999, 7.04001, 0.278000, 0.270000, 0.246000
57.8333, -0.953278, 0.00000, 599.800, 0.480011, -1.32999, -1.89999, 7.03000, 0.277000, 0.270000, 0.246000
57.8750, -0.551788, 0.00000, 516.000, 0.360016, -1.35001, -1.82001, 7.01001, 0.276000, 0.269000, 0.246000
57.9167, -0.464020, 0.00000, 343.300, 0.0400085, -1.20999, -1.67999, 6.99002, 0.276000, 0.269000, 0.246000
57.9583, -0.659851, 0.00000, 139.100, -0.559998, -1.13000, -1.37000, 6.97000, 0.275000, 0.269000, 0.246000
58.0000, -1.57825, 0.00000, 0.00000, -1.79001, -1.06000, -1.00998, 6.95001, 0.274000, 0.268000, 0.246000
58.0417, -2.07169, 0.00000, 0.00000, -2.19000, -1.35001, -0.910004, 6.92999, 0.274000, 0.268000, 0.246000
58.0833, -2.35007, 0.00000, 0.00000, -2.57999, -1.50000, -0.699982, 6.89999, 0.273000, 0.268000, 0.246000
58.1250, -2.35425, 0.00000, 0.00000, -2.35001, -1.67999, -0.389984, 6.88000, 0.272000, 0.268000, 0.246000
58.1667, -2.67380, 0.00000, 0.00000, -2.75998, -1.81000, -0.470001, 6.85001, 0.272000, 0.268000, 0.246000
58.2083, -3.61627, 0.00000, 0.00000, -4.20999, -2.78000, -0.579987, 6.83002, 0.272000, 0.268000, 0.246000
58.2500, -2.31705, 0.00000, 0.00000, -2.17999, -1.82001, -0.459991, 6.81000, 0.271000, 0.268000, 0.246000
58.2917, -2.34744, 0.00000, 0.00000, -2.29001, -1.95999, -0.279999, 6.79001, 0.276000, 0.269000, 0.246000
58.3333, -2.40668, 0.00000, 0.00000, -2.29999, -1.88998, 0.0100098, 6.78000, 0.275000, 0.269000, 0.246000
58.3750, -2.65103, 0.00000, 0.00000, -2.75998, -1.64999, 0.130005, 6.76001, 0.274000, 0.269000, 0.246000
58.4167, -3.00394, 0.00000, 0.00000, -3.41000, -2.16000, 0.0200195, 6.75000, 0.270000, 0.267000, 0.247000
58.4583, -4.36169, 0.00000, 0.00000, -5.42999, -3.87000, -0.769989, 6.73001, 0.271000, 0.267000, 0.247000
58.5000, -4.49774, 0.00000, 0.00000, -5.56000, -4.25000, -1.16000, 6.72000, 0.270000, 0.267000, 0.247000
58.5417, -4.51205, 0.00000, 0.00000, -5.48999, -4.35999, -1.23999, 6.70001, 0.270000, 0.267000, 0.247000
58.5833, 0.0185242, 0.00000, 215.800, 0.399994, 0.380005, 0.830017, 6.67999, 0.266000, 0.267000, 0.247000
58.6250, 1.19516, 0.00000, 420.600, 2.70999, 1.30002, 0.940002, 6.67001, 0.265000, 0.266000, 0.247000
58.6667, 3.38751, 0.00000, 596.600, 5.45999, 3.09000, 1.45999, 6.64999, 0.264000, 0.266000, 0.247000
58.7083, 4.48776, 0.00000, 718.100, 7.51001, 4.57001, 2.16000, 6.64001, 0.261000, 0.265000, 0.247000
58.7500, 5.80023, 0.00000, 777.700, 9.04001, 6.09000, 3.14999, 6.62000, 0.258000, 0.264000, 0.247000
58.7917, 6.68896, 0.00000, 763.400, 9.89999, 7.16000, 4.08002, 6.62000, 0.256000, 0.263000, 0.247000
58.8333, 7.70911, 0.00000, 687.300, 10.5100, 8.04001, 4.92999, 6.59000, 0.253000, 0.262000, 0.247000
58.8750, 8.22940, 0.00000, 550.400, 9.95999, 8.25000, 5.57001, 6.57001, 0.251000, 0.261000, 0.247000
58.9167, 8.33618, 0.00000, 364.400, 8.53000, 7.42999, 5.22000, 6.55002, 0.252000, 0.261000, 0.247000
58.9583, 7.40903, 0.00000, 152.700, 7.09000, 6.56000, 4.98001, 6.54001, 0.252000, 0.260000, 0.247000
59.0000, 5.00412, 0.00000, 0.00000, 3.42001, 5.02002, 4.76001, 6.52002, 0.254000, 0.260000, 0.247000
59.0417, 2.19394, 0.00000, 0.00000, 1.19000, 2.81000, 3.74002, 6.50000, 0.257000, 0.260000, 0.247000
59.0833, 1.23517, 0.00000, 0.00000, 0.220001, 1.51001, 2.83002, 6.49002, 0.259000, 0.261000, 0.247000
59.1250, -0.879425, 0.00000, 0.00000, -3.14999, -2.76999, -2.38000, 6.47000, 0.266000, 0.266000, 0.247000
59.1667, -1.08664, 0.00000, 0.00000, -3.23999, -2.85001, -2.44000, 6.45001, 0.266000, 0.266000, 0.247000
59.2083, 0.300751, 0.00000, 0.00000, -0.329987, 0.760010, 1.88000, 6.44000, 0.258000, 0.259000, 0.247000
59.2500, -1.61417, 0.00000, 0.00000, -4.19998, -3.47000, -2.67999, 6.42001, 0.265000, 0.266000, 0.247000
59.2917, -1.72244, 0.00000, 0.00000, -4.72000, -3.94000, -2.92999, 6.39999, 0.265000, 0.266000, 0.247000
59.3333, -1.83502, 0.00000, 0.00000, -4.98999, -4.25000, -3.13000, 6.39001, 0.264000, 0.266000, 0.247000
59.3750, -1.86197, 0.00000, 0.00000, -5.44998, -4.60001, -3.35001, 6.38000, 0.264000, 0.266000, 0.247000
59.4167, 0.289337, 0.00000, 0.00000, -0.350006, 0.520020, 1.20001, 6.37000, 0.258000, 0.259000, 0.247000
59.4583, 0.217804, 0.00000, 0.00000, -0.359985, 0.520020, 1.20999, 6.36002, 0.257000, 0.258000, 0.247000
59.5000, 0.288116, 0.00000, 0.00000, -0.350006, 0.520020, 1.20001, 6.37000, 0.256000, 0.257000, 0.247000
59.5417, 0.262238, 0.00000, 0.00000, -0.369995, 0.510010, 1.16000, 6.37000, 0.256000, 0.257000, 0.247000
59.5833, 1.94785, 0.00000, 225.500, 1.76001, 0.800018, 1.14999, 6.36002, 0.256000, 0.257000, 0.247000
59.6250, 5.20529, 0.00000, 434.900, 5.42001, 2.77002, 1.48001, 6.36002, 0.255000, 0.257000, 0.247000
59.6667, 7.57620, 0.00000, 606.500, 8.79001, 5.02002, 2.28000, 6.36002, 0.253000, 0.256000, 0.247000
59.7083, 9.96335, 0.00000, 725.600, 11.5700, 7.24002, 3.41000, 6.35001, 0.251000, 0.256000, 0.247000
59.7500, 11.9015, 0.00000, 780.600, 13.4100, 9.27002, 4.80002, 6.37000, 0.248000, 0.255000, 0.247000
59.7917, 13.0341, 0.00000, 768.200, 14.4000, 10.5700, 6.07001, 6.38000, 0.245000, 0.254000, 0.247000
59.8333, 14.3274, 0.00000, 683.700, 14.7100, 11.4200, 7.07001, 6.37000, 0.242000, 0.253000, 0.247000
59.8750, 14.1626, 0.00000, 523.800, 14.0700, 11.6100, 7.92001, 6.34000, 0.240000, 0.252000, 0.247000
59.9167, 13.5489, 0.00000, 334.800, 13.2600, 11.4700, 8.51001, 6.34000, 0.238000, 0.251000, 0.247000
59.9583, 11.8520, 0.00000, 130.600, 11.2000, 10.8600, 8.85001, 6.34000, 0.236000, 0.250000, 0.247000
60.0000, 9.15762, 0.00000, 0.00000, 8.01001, 9.30002, 8.82001, 6.33002, 0.236000, 0.249000, 0.247000
60.0417, 7.91144, 0.00000, 0.00000, 6.69000, 7.82001, 8.35001, 6.33002, 0.236000, 0.248000, 0.247000
60.0833, 7.24399, 0.00000, 0.00000, 6.07001, 7.02002, 7.74002, 6.33002, 0.238000, 0.248000, 0.247000
60.1250, 6.55869, 0.00000, 0.00000, 5.35001, 6.34000, 7.11002, 6.32001, 0.239000, 0.248000, 0.247000
60.1667, 6.13223, 0.00000, 0.00000, 4.70999, 5.81000, 6.73001, 6.32001, 0.239000, 0.247000, 0.247000
60.2083, 4.96585, 0.00000, 0.00000, 3.67001, 4.87000, 5.99002, 6.31000, 0.240000, 0.247000, 0.247000
60.2500, 3.18735, 0.00000, 0.00000, 1.53000, 3.42999, 5.25000, 6.31000, 0.241000, 0.247000, 0.247000
60.2917, 2.33096, 0.00000, 0.00000, 0.940002, 2.76001, 4.59000, 6.30002, 0.242000, 0.247000, 0.247000
60.3333, 1.89999, 0.00000, 0.00000, 0.270020, 2.13000, 4.05002, 6.30002, 0.243000, 0.247000, 0.247000
60.3750, 2.15555, 0.00000, 0.00000, 0.720001, 2.06000, 3.73001, 6.31000, 0.244000, 0.247000, 0.248000
60.4167, 2.08304, 0.00000, 0.00000, 0.580017, 1.80002, 3.41000, 6.32001, 0.243000, 0.246000, 0.248000
60.4583, 1.95718, 0.00000, 0.00000, 0.410004, 1.70999, 3.32001, 6.33002, 0.239000, 0.243000, 0.248000
60.5000, 1.74136, 0.00000, 0.00000, 0.00000, 1.32001, 2.97000, 6.34000, 0.235000, 0.240000, 0.248000
60.5417, 2.18704, 0.00000, 22.2000, 0.510010, 1.22000, 2.64001, 6.36002, 0.231000, 0.238000, 0.248000
60.5833, 5.07303, 0.00000, 226.600, 4.26001, 2.42999, 2.60001, 6.38000, 0.231000, 0.238000, 0.248000
60.6250, 9.15997, 0.00000, 432.600, 8.77002, 5.19000, 3.20001, 6.39999, 0.228000, 0.236000, 0.248000
60.6667, 12.4778, 0.00000, 599.800, 12.4600, 8.04001, 4.49002, 6.41000, 0.225000, 0.235000, 0.248000
60.7083, 15.9657, 0.00000, 715.700, 16.1100, 11.0300, 6.34000, 6.41000, 0.224000, 0.235000, 0.248000
60.7500, 18.4326, 0.00000, 772.200, 19.1000, 13.4000, 7.79001, 6.42999, 0.222000, 0.234000, 0.248000
60.7917, 20.5579, 0.00000, 760.000, 22.1000, 15.9100, 9.51001, 6.42999, 0.221000, 0.234000, 0.248000
60.8333, 21.8496, 0.00000, 682.400, 23.3700, 17.8700, 11.2300, 6.44000, 0.221000, 0.234000, 0.248000
60.8750, 21.9260, 0.00000, 544.600, 22.8600, 18.6500, 12.6900, 6.44000, 0.220000, 0.233000, 0.248000
60.9167, 21.6734, 0.00000, 360.900, 21.6000, 18.6500, 13.7300, 6.45001, 0.220000, 0.233000, 0.248000
60.9583, 19.4111, 0.00000, 154.800, 18.7900, 17.6400, 14.1800, 6.45001, 0.220000, 0.233000, 0.248000
61.0000, 15.7227, 0.00000, 0.00000, 14.0200, 15.5600, 14.3100, 6.45999, 0.220000, 0.233000, 0.248000
61.0417, 13.1557, 0.00000, 0.00000, 11.5100, 13.2300, 13.7000, 6.45999, 0.220000, 0.232000, 0.248000
61.0833, 11.6357, 0.00000, 0.00000, 9.95999, 11.6300, 12.7000, 6.47000, 0.220000, 0.232000, 0.248000
61.1250, 10.4175, 0.00000, 0.00000, 8.67999, 10.4100, 11.7700, 6.47000, 0.220000, 0.232000, 0.248000
61.1667, 9.76852, 0.00000, 0.00000, 8.14001, 9.64001, 11.0200, 6.48001, 0.219000, 0.232000, 0.248000
61.2083, 9.10385, 0.00000, 0.00000, 7.51001, 8.87000, 10.2300, 6.48001, 0.218000, 0.232000, 0.248000
61.2500, 8.45621, 0.00000, 0.00000, 6.82001, 8.13000, 9.49002, 6.49002, 0.218000, 0.232000, 0.248000
61.2917, 8.14584, 0.00000, 0.00000, 6.32001, 7.67001, 9.03000, 6.49002, 0.218000, 0.232000, 0.248000
61.3333, 7.60660, 0.00000, 0.00000, 5.97000, 7.25000, 8.57001, 6.50000, 0.218000, 0.231000, 0.248000
61.3750, 7.53201, 0.00000, 0.00000, 5.51001, 6.73001, 8.05002, 6.51001, 0.218000, 0.231000, 0.248000
61.4167, 7.08603, 0.00000, 0.00000, 4.77002, 6.04001, 7.49002, 6.52002, 0.218000, 0.231000, 0.248000
61.4583, 5.84375, 0.00000, 0.00000, 4.07001, 5.42999, 7.02002, 6.54001, 0.216000, 0.229000, 0.247000
61.5000, 5.37143, 0.00000, 0.00000, 3.70001, 4.95999, 6.57001, 6.57001, 0.214000, 0.228000, 0.247000
61.5417, 5.53659, 0.00000, 26.0000, 3.97000, 4.95999, 6.44000, 6.59000, 0.214000, 0.228000, 0.247000
61.5833, 8.03281, 0.00000, 226.400, 7.62000, 6.06000, 6.39999, 6.61002, 0.214000, 0.228000, 0.247000
61.6250, 12.9019, 0.00000, 426.700, 12.8300, 8.92001, 6.88000, 6.63000, 0.214000, 0.228000, 0.247000
61.6667, 16.1689, 0.00000, 593.500, 16.4800, 11.8300, 8.05002, 6.66000, 0.214000, 0.228000, 0.247000
61.7083, 19.2080, 0.00000, 707.800, 20.1700, 14.6600, 9.64999, 6.67999, 0.214000, 0.227000, 0.247000
61.7500, 22.2729, 0.00000, 763.600, 24.4000, 17.8100, 11.5000, 6.72000, 0.213000, 0.227000, 0.247000
61.7917, 24.0327, 0.00000, 752.000, 26.6300, 20.3200, 13.3000, 6.75000, 0.213000, 0.227000, 0.247000
61.8333, 24.6983, 0.00000, 678.200, 26.8600, 21.5500, 14.7700, 6.77002, 0.213000, 0.227000, 0.247000
61.8750, 24.5205, 0.00000, 540.900, 25.7900, 21.7000, 15.7100, 6.78000, 0.214000, 0.227000, 0.247000
61.9167, 23.9273, 0.00000, 361.200, 24.0200, 21.3900, 16.6900, 6.80002, 0.214000, 0.226000, 0.247000
61.9583, 21.8136, 0.00000, 154.800, 21.2200, 20.4200, 17.2500, 6.82001, 0.214000, 0.226000, 0.247000
62.0000, 18.1370, 0.00000, 0.00000, 16.9200, 18.1400, 16.9700, 6.84000, 0.214000, 0.226000, 0.247000
62.0417, 15.9972, 0.00000, 0.00000, 14.5700, 15.9800, 16.2500, 6.85001, 0.214000, 0.226000, 0.247000
62.0833, 14.3775, 0.00000, 0.00000, 12.8000, 14.3000, 15.2600, 6.87000, 0.214000, 0.226000, 0.247000
62.1250, 13.1235, 0.00000, 0.00000, 11.4200, 12.9600, 14.2500, 6.88000, 0.214000, 0.226000, 0.247000
62.1667, 12.1971, 0.00000, 0.00000, 10.5400, 12.1600, 13.5000, 6.89001, 0.214000, 0.226000, 0.247000
62.2083, 11.3774, 0.00000, 0.00000, 9.84000, 11.6400, 13.1600, 6.91000, 0.214000, 0.226000, 0.247000
62.2500, 10.5118, 0.00000, 0.00000, 8.70999, 10.5200, 12.1600, 6.92001, 0.214000, 0.226000, 0.247000
62.2917, 9.94992, 0.00000, 0.00000, 8.17001, 9.73001, 11.3400, 6.92999, 0.213000, 0.226000, 0.247000
62.3333, 9.42780, 0.00000, 0.00000, 7.34000, 8.97000, 10.6800, 6.94000, 0.212000, 0.226000, 0.247000
62.3750, 8.27194, 0.00000, 0.00000, 7.09000, 8.95001, 10.7800, 6.97000, 0.210000, 0.223000, 0.247000
62.4167, 7.53214, 0.00000, 0.00000, 6.95001, 8.76001, 10.6400, 7.00000, 0.206000, 0.219000, 0.247000
62.4583, 6.87686, 0.00000, 0.00000, 6.51001, 8.37000, 10.3100, 7.03000, 0.202000, 0.217000, 0.247000
62.5000, 5.97629, 0.00000, 0.00000, 5.53000, 7.62000, 9.76001, 7.06000, 0.202000, 0.217000, 0.247000
