Decimal Day of Year in 2022 (UTC), HRRR Air Temp (*C), HRRR Precip (mm), Incoming Shortwave (W/m^2), Surface Temp (*C), HRRR 4 cm Soil Temp (*C), HRRR 10 cm Soil Temp (*C), HRRR 100 cm Soil Temp (*C), HRRR 4 cm Soil Water (m^3 m^-3), HRRR 10 cm Soil Water (m^3 m^-3), HRRR 100 cm Soil Water (m^3 m^-3)
24.5417, -3.55640, 0.00000, 0.00000, -3.85999, -2.41000, 0.940002, 7.78000, 0.235000, 0.239000, 0.253000
24.5833, -1.66531, 0.00000, 158.700, -1.66000, -1.09000, 0.700012, 7.77002, 0.236000, 0.239000, 0.253000
24.6250, 0.792694, 0.00000, 329.800, 2.01001, 0.800018, 0.910004, 7.76001, 0.234000, 0.239000, 0.253000
24.6667, 3.44513, 0.00000, 392.600, 4.95001, 2.88000, 1.67001, 7.74002, 0.232000, 0.239000, 0.253000
24.7083, 6.37100, 0.00000, 516.500, 8.19000, 5.01001, 2.54001, 7.73001, 0.231000, 0.239000, 0.253000
24.7500, 8.20590, 0.00000, 396.400, 9.42999, 6.67001, 3.34000, 7.72000, 0.230000, 0.239000, 0.253000
24.7917, 9.31183, 0.00000, 494.800, 10.7900, 7.70999, 4.16000, 7.70999, 0.228000, 0.238000, 0.253000
24.8333, 9.88297, 0.00000, 400.200, 10.7200, 8.20999, 4.89999, 7.70001, 0.227000, 0.238000, 0.253000
24.8750, 9.87503, 0.00000, 253.700, 9.85001, 8.23001, 5.60001, 7.69000, 0.226000, 0.238000, 0.253000
24.9167, 9.04620, 0.00000, 115.900, 8.61002, 8.01001, 6.07001, 7.67999, 0.225000, 0.237000, 0.253000
24.9583, 7.46567, 0.00000, 0.00000, 6.54001, 7.07001, 6.30002, 7.67001, 0.224000, 0.237000, 0.252000
25.0000, 6.68411, 0.00000, 0.00000, 5.38000, 5.88000, 6.16000, 7.66000, 0.224000, 0.237000, 0.252000
25.0417, 5.83664, 0.00000, 0.00000, 5.28000, 5.91000, 6.17001, 7.64999, 0.224000, 0.236000, 0.252000
25.0833, 6.27567, 0.0100000, 0.00000, 5.75000, 6.20001, 6.35001, 7.63000, 0.224000, 0.236000, 0.252000
25.1250, 5.65292, 0.00400000, 0.00000, 5.20001, 5.92999, 6.41000, 7.63000, 0.225000, 0.236000, 0.252000
25.1667, 5.59451, 0.00000, 0.00000, 5.11002, 5.67999, 6.22000, 7.63000, 0.225000, 0.235000, 0.252000
25.2083, 3.81833, 0.00000, 0.00000, 3.75000, 5.28000, 6.14001, 7.63000, 0.226000, 0.235000, 0.252000
25.2500, 2.30380, 0.00000, 0.00000, 2.26001, 3.86002, 5.66000, 7.63000, 0.226000, 0.235000, 0.252000
25.2917, 0.885895, 0.00000, 0.00000, 0.750000, 3.03000, 5.30002, 7.63000, 0.226000, 0.235000, 0.252000
25.3333, 0.389893, 0.00000, 0.00000, 0.260010, 2.30002, 4.80002, 7.63000, 0.227000, 0.235000, 0.252000
25.3750, -0.217621, 0.00000, 0.00000, -0.259979, 1.98001, 4.53000, 7.63000, 0.227000, 0.235000, 0.252000
25.4167, 0.134796, 0.00000, 0.00000, 0.170013, 1.92001, 4.20001, 7.63000, 0.227000, 0.235000, 0.252000
25.4583, -0.603058, 0.00000, 0.00000, -0.429993, 1.47000, 3.67001, 7.63000, 0.227000, 0.234000, 0.252000
25.5000, -1.04324, 0.00000, 0.00000, -0.570007, 1.24002, 3.22000, 7.63000, 0.227000, 0.234000, 0.252000
25.5417, -1.19339, 0.00000, 0.00000, -0.559998, 1.13000, 2.95001, 7.63000, 0.227000, 0.234000, 0.252000
25.5833, -1.43207, 0.00000, 143.200, -0.279999, 1.00000, 2.67999, 7.63000, 0.227000, 0.234000, 0.252000
25.6250, -1.90372, 0.00000, 141.300, -0.259979, 0.830017, 2.48001, 7.63000, 0.227000, 0.234000, 0.252000
25.6667, -1.60721, 0.00000, 268.600, 0.860016, 1.14999, 2.32001, 7.63000, 0.226000, 0.234000, 0.252000
25.7083, -0.745514, 0.00000, 554.800, 3.55002, 2.20999, 2.30002, 7.63000, 0.226000, 0.234000, 0.252000
25.7500, -0.586151, 0.00000, 288.500, 2.42999, 2.63000, 2.45001, 7.63000, 0.225000, 0.234000, 0.252000
25.7917, -0.0335693, 0.00000, 517.700, 4.01001, 3.14001, 2.54001, 7.63000, 0.225000, 0.234000, 0.252000
25.8333, -0.391815, 0.00000, 272.500, 2.01001, 2.23001, 2.49002, 7.63000, 0.224000, 0.234000, 0.252000
25.8750, -0.0379333, 0.00000, 313.700, 2.10001, 2.67001, 2.76001, 7.63000, 0.223000, 0.233000, 0.252000
25.9167, -0.821472, 0.00000, 162.400, -0.139984, 1.63000, 2.72000, 7.63000, 0.223000, 0.233000, 0.252000
25.9583, -1.44492, 0.00000, 0.00000, -1.04999, 1.13000, 2.60001, 7.63000, 0.222000, 0.233000, 0.252000
26.0000, -1.60019, 0.00000, 0.00000, -1.10999, 1.17001, 2.50000, 7.63000, 0.221000, 0.233000, 0.252000
26.0417, -1.69867, 0.00000, 0.00000, -1.20999, 1.16000, 2.39999, 7.63000, 0.221000, 0.233000, 0.252000
26.0833, -2.22745, 0.00000, 0.00000, -1.35999, 1.12000, 2.22000, 7.63000, 0.221000, 0.232000, 0.252000
26.1250, -2.61942, 0.00000, 0.00000, -1.50000, 0.929993, 1.92001, 7.63000, 0.221000, 0.232000, 0.252000
26.1667, -3.52707, 0.00000, 0.00000, -1.81000, 0.899994, 1.81000, 7.63000, 0.220000, 0.232000, 0.252000
26.2083, -5.52328, 0.00000, 0.00000, -5.50000, -0.380005, 1.38000, 7.63000, 0.222000, 0.232000, 0.252000
26.2500, -6.13907, 0.00000, 0.00000, -6.16998, -2.07001, 1.00000, 7.63000, 0.224000, 0.232000, 0.252000
26.2917, -7.24484, 0.00000, 0.00000, -7.38998, -4.50998, 0.990021, 7.63000, 0.223000, 0.232000, 0.252000
26.3333, -8.17178, 0.00000, 0.00000, -8.38998, -5.66998, 0.420013, 7.63000, 0.223000, 0.233000, 0.252000
26.3750, -8.42444, 0.00000, 0.00000, -8.64999, -5.98999, -0.0599976, 7.63000, 0.223000, 0.233000, 0.252000
26.4167, -8.97650, 0.00000, 0.00000, -9.13000, -6.31000, -0.500000, 7.63000, 0.223000, 0.233000, 0.252000
26.4583, -9.49680, 0.00000, 0.00000, -9.66000, -6.72000, -1.03000, 7.63000, 0.223000, 0.233000, 0.252000
26.5000, -10.0066, 0.00000, 0.00000, -10.1000, -7.07999, -1.59000, 7.63000, 0.223000, 0.234000, 0.252000
26.5417, -10.1535, 0.00000, 0.00000, -10.2600, -7.35001, -2.19000, 7.63000, 0.223000, 0.234000, 0.252000
26.5833, -9.36932, 0.00000, 182.500, -8.07001, -6.20999, -3.25000, 7.63000, 0.223000, 0.234000, 0.252000
26.6250, -8.31525, 0.00000, 373.400, -5.19000, -5.48999, -4.04001, 7.63000, 0.223000, 0.234000, 0.252000
26.6667, -7.06821, 0.00000, 523.400, -2.51999, -4.41998, -4.13000, 7.63000, 0.223000, 0.234000, 0.252000
26.7083, -6.02347, 0.00000, 620.700, -0.619995, -3.32001, -3.37000, 7.63000, 0.223000, 0.234000, 0.252000
26.7500, -4.89352, 0.00000, 649.900, 1.76001, -2.54001, -2.72998, 7.63000, 0.223000, 0.235000, 0.252000
26.7917, -3.83261, 0.00000, 613.900, 2.64999, 0.750000, -2.07001, 7.63000, 0.221000, 0.235000, 0.251000
26.8333, -3.27975, 0.00000, 510.600, 2.16000, 0.910004, -0.979980, 7.63000, 0.220000, 0.234000, 0.251000
26.8750, -2.89697, 0.00000, 354.400, 0.750000, 0.800018, -0.00997925, 7.63000, 0.219000, 0.234000, 0.251000
26.9167, -2.70132, 0.00000, 164.600, -0.850006, 0.0899963, 0.390015, 7.63000, 0.219000, 0.233000, 0.251000
26.9583, -2.95193, 0.00000, 0.00000, -1.98999, -0.0499878, 0.490021, 7.63000, 0.218000, 0.233000, 0.251000
27.0000, -3.58115, 0.00000, 0.00000, -3.69000, 0.0100098, 0.589996, 7.62000, 0.219000, 0.233000, 0.251000
27.0417, -4.81363, 0.00000, 0.00000, -5.09000, -0.750000, 0.500000, 7.62000, 0.220000, 0.232000, 0.251000
27.0833, -5.61783, 0.00000, 0.00000, -6.03000, -2.81000, 0.580017, 7.61002, 0.221000, 0.232000, 0.251000
27.1250, -6.55954, 0.00000, 0.00000, -7.00000, -4.14999, 0.480011, 7.61002, 0.221000, 0.233000, 0.251000
27.1667, -7.38913, 0.00000, 0.00000, -7.94998, -5.32001, -0.160004, 7.60001, 0.221000, 0.233000, 0.251000
27.2083, -8.02023, 0.00000, 0.00000, -8.51999, -5.94998, -0.970001, 7.60001, 0.221000, 0.233000, 0.251000
27.2500, -8.48004, 0.00000, 0.00000, -8.97998, -6.47998, -1.75998, 7.59000, 0.221000, 0.233000, 0.251000
27.2917, -8.66202, 0.00000, 0.00000, -9.13000, -6.75000, -2.48999, 7.59000, 0.221000, 0.234000, 0.251000
27.3333, -8.82550, 0.00000, 0.00000, -9.14999, -6.95999, -3.34000, 7.58002, 0.221000, 0.234000, 0.251000
27.3750, -9.08154, 0.00000, 0.00000, -9.35999, -7.37000, -4.19998, 7.57001, 0.221000, 0.234000, 0.251000
27.4167, -9.23895, 0.00000, 0.00000, -9.64999, -7.62000, -4.75998, 7.56000, 0.221000, 0.234000, 0.251000
27.4583, -9.46530, 0.00000, 0.00000, -9.75000, -7.98999, -5.28000, 7.55002, 0.221000, 0.234000, 0.251000
27.5000, -8.66235, 0.00000, 0.00000, -8.75000, -7.81000, -5.70999, 7.54001, 0.221000, 0.234000, 0.251000
27.5417, -9.06650, 0.00000, 0.00000, -9.63000, -8.16000, -6.04999, 7.52002, 0.221000, 0.234000, 0.251000
27.5833, -6.92349, 0.00000, 81.4000, -6.79999, -7.32999, -6.09000, 7.51001, 0.221000, 0.234000, 0.251000
27.6250, -5.35336, 0.00000, 89.7000, -4.94000, -5.92999, -5.22998, 7.50000, 0.221000, 0.234000, 0.251000
27.6667, -2.39462, 0.00000, 400.500, -0.570007, -3.95999, -4.04001, 7.49002, 0.221000, 0.234000, 0.251000
27.7083, -1.35013, 0.00000, 316.200, 0.0800171, -2.94998, -3.25000, 7.48001, 0.221000, 0.234000, 0.251000
27.7500, 1.25656, 0.00000, 297.100, 3.76001, 1.51001, -2.69998, 7.47000, 0.218000, 0.234000, 0.251000
27.7917, 3.96313, 0.00000, 521.100, 7.64999, 3.50000, -0.929993, 7.45999, 0.218000, 0.233000, 0.251000
27.8333, 3.47360, 0.00000, 352.000, 5.92999, 2.84000, -0.549988, 7.45001, 0.216000, 0.233000, 0.251000
27.8750, 4.59152, 0.00000, 274.600, 6.02002, 3.67999, 0.779999, 7.44000, 0.216000, 0.233000, 0.251000
27.9167, 4.59595, 0.00000, 130.500, 4.48001, 3.80002, 1.75000, 7.42999, 0.216000, 0.232000, 0.251000
27.9583, 2.64005, 0.00000, 0.00000, 2.19000, 2.87000, 2.39001, 7.41000, 0.209000, 0.228000, 0.251000
28.0000, 2.19223, 0.00000, 0.00000, 1.81000, 2.34000, 2.52002, 7.39999, 0.206000, 0.226000, 0.251000
28.0417, 1.76041, 0.00000, 0.00000, 1.28000, 1.91000, 2.42001, 7.39001, 0.207000, 0.226000, 0.251000
28.0833, 0.179596, 0.00000, 0.00000, -0.690002, 0.589996, 2.02002, 7.37000, 0.207000, 0.226000, 0.251000
28.1250, 0.313293, 0.00000, 0.00000, -0.269989, 0.559998, 1.89999, 7.35001, 0.207000, 0.225000, 0.251000
28.1667, -0.264435, 0.00000, 0.00000, -0.509979, 0.429993, 1.80002, 7.34000, 0.207000, 0.225000, 0.251000
28.2083, -0.458588, 0.00000, 0.00000, -0.639984, 0.380005, 1.73001, 7.33002, 0.207000, 0.225000, 0.251000
28.2500, -0.188904, 0.00200000, 0.00000, -0.169983, 0.550018, 1.70001, 7.32001, 0.207000, 0.225000, 0.251000
28.2917, -0.471375, 0.00000, 0.00000, -0.459991, 0.220001, 1.56000, 7.31000, 0.208000, 0.225000, 0.251000
28.3333, -0.277557, 0.0460000, 0.00000, -0.209991, 0.500000, 1.62000, 7.30002, 0.208000, 0.225000, 0.251000
28.3750, -0.393921, 0.00100000, 0.00000, -0.380005, 0.450012, 1.59000, 7.29001, 0.208000, 0.224000, 0.251000
28.4167, -0.265656, 0.00000, 0.00000, -0.299988, 0.390015, 1.48001, 7.28000, 0.208000, 0.224000, 0.251000
28.4583, -0.360809, 0.00000, 0.00000, -0.369995, 0.209991, 1.29001, 7.27002, 0.209000, 0.224000, 0.251000
28.5000, -0.263153, 0.00000, 0.00000, -0.290009, 0.300018, 1.26001, 7.25000, 0.209000, 0.224000, 0.251000
28.5417, -0.482880, 0.00000, 0.00000, -0.509979, 0.160004, 1.04001, 7.24002, 0.210000, 0.224000, 0.250000
28.5833, -0.339813, 0.00000, 112.000, 0.0500183, 0.309998, 1.14001, 7.23001, 0.210000, 0.224000, 0.250000
28.6250, -0.390900, 0.00100000, 131.300, 0.200012, 0.380005, 1.09000, 7.22000, 0.210000, 0.224000, 0.250000
28.6667, 1.09625, 0.00000, 304.200, 3.10001, 1.66000, 1.30002, 7.20999, 0.211000, 0.224000, 0.250000
28.7083, 2.06567, 0.00000, 362.700, 4.33002, 2.86002, 1.66000, 7.20001, 0.211000, 0.224000, 0.250000
28.7500, 2.79379, 0.00000, 282.200, 4.75000, 3.95999, 2.27002, 7.19000, 0.211000, 0.223000, 0.250000
28.7917, 2.00156, 0.00000, 120.900, 2.78000, 3.30002, 2.54001, 7.17999, 0.215000, 0.226000, 0.250000
28.8333, 0.518097, 0.748000, 188.900, 1.23001, 2.36002, 2.70999, 7.17001, 0.216000, 0.227000, 0.250000
28.8750, -0.191986, 0.144000, 281.300, 1.64999, 1.84000, 2.57001, 7.16000, 0.217000, 0.228000, 0.250000
28.9167, -1.03439, 0.0570000, 99.2000, -0.169983, 1.17001, 2.27002, 7.14001, 0.223000, 0.232000, 0.250000
28.9583, -1.40652, 0.218000, 0.00000, -0.790009, 0.760010, 1.85001, 7.13000, 0.222000, 0.232000, 0.250000
29.0000, -2.00034, 0.123000, 0.00000, -0.820007, 0.740021, 1.59000, 7.12000, 0.222000, 0.231000, 0.250000
29.0417, -2.78662, 0.00200000, 0.00000, -1.14999, 0.779999, 1.39999, 7.12000, 0.222000, 0.231000, 0.250000
29.0833, -4.69565, 0.00400000, 0.00000, -2.35001, 0.480011, 1.38000, 7.11002, 0.222000, 0.231000, 0.250000
29.1250, -5.06308, 0.00000, 0.00000, -2.89999, 0.330017, 1.31000, 7.11002, 0.222000, 0.231000, 0.250000
29.1667, -6.90427, 0.00000, 0.00000, -6.38000, -0.209991, 1.25000, 7.10001, 0.222000, 0.231000, 0.250000
29.2083, -8.22000, 0.00000, 0.00000, -7.82001, -2.89999, 0.990021, 7.10001, 0.223000, 0.230000, 0.250000
29.2500, -9.18738, 0.00000, 0.00000, -9.14999, -5.54001, 0.700012, 7.10001, 0.223000, 0.231000, 0.250000
29.2917, -9.63846, 0.00000, 0.00000, -9.69998, -6.37000, 0.240021, 7.10001, 0.223000, 0.231000, 0.250000
29.3333, -10.0298, 0.00000, 0.00000, -10.1800, -7.04999, -0.449982, 7.10001, 0.223000, 0.231000, 0.250000
29.3750, -10.4684, 0.00000, 0.00000, -10.5500, -7.39999, -1.09000, 7.10001, 0.223000, 0.231000, 0.250000
29.4167, -10.6939, 0.00000, 0.00000, -10.8100, -7.72998, -1.88000, 7.10001, 0.223000, 0.231000, 0.250000
29.4583, -11.1071, 0.00000, 0.00000, -11.2100, -8.12000, -2.69000, 7.10001, 0.223000, 0.232000, 0.250000
29.5000, -11.4607, 0.00000, 0.00000, -11.5600, -8.62000, -4.04999, 7.09000, 0.223000, 0.232000, 0.250000
29.5417, -12.1629, 0.00000, 0.00000, -12.2400, -9.38998, -5.29999, 7.08002, 0.223000, 0.232000, 0.250000
29.5833, -10.6485, 0.00000, 187.400, -9.41000, -8.97000, -6.13998, 7.07001, 0.223000, 0.232000, 0.250000
29.6250, -9.09567, 0.00000, 354.900, -5.82999, -7.35999, -6.39999, 7.06000, 0.223000, 0.232000, 0.250000
29.6667, -7.78174, 0.00000, 522.200, -3.01999, -5.76999, -5.97000, 7.05002, 0.223000, 0.232000, 0.250000
29.7083, -6.31604, 0.00000, 585.800, -1.01999, -4.28000, -4.91000, 7.04001, 0.223000, 0.232000, 0.250000
29.7500, -4.93555, 0.00000, 612.200, -0.0499878, -3.22000, -3.82001, 7.03000, 0.223000, 0.232000, 0.250000
29.7917, -3.59720, 0.00000, 587.100, 1.78000, -2.50000, -2.97000, 7.01001, 0.223000, 0.232000, 0.250000
29.8333, -2.43069, 0.00000, 504.400, 2.13000, 0.800018, -2.44000, 7.00000, 0.220000, 0.232000, 0.250000
29.8750, -1.78207, 0.00000, 351.400, 1.42001, 1.89001, -2.47000, 6.99002, 0.217000, 0.231000, 0.250000
29.9167, -1.92221, 0.00000, 163.400, -0.709991, 0.450012, -2.04001, 6.98001, 0.216000, 0.231000, 0.250000
29.9583, -2.18063, 0.00000, 0.600000, -1.76999, -0.229980, -0.290009, 6.97000, 0.216000, 0.231000, 0.250000
30.0000, -3.05881, 0.00000, 0.00000, -3.35001, -0.339996, 0.0700073, 6.95999, 0.218000, 0.230000, 0.250000
30.0417, -3.68558, 0.00000, 0.00000, -4.12000, -1.32001, 0.200012, 6.95001, 0.219000, 0.230000, 0.250000
30.0833, -3.38107, 0.00000, 0.00000, -3.97000, -1.72000, 0.330017, 6.94000, 0.219000, 0.230000, 0.250000
30.1250, -4.23825, 0.00000, 0.00000, -4.75000, -2.72998, 0.410004, 6.92999, 0.220000, 0.230000, 0.250000
30.1667, -4.62503, 0.00000, 0.00000, -5.16000, -3.31000, 0.360016, 6.92001, 0.220000, 0.230000, 0.250000
30.2083, -4.83823, 0.00000, 0.00000, -5.42999, -3.79001, 0.200012, 6.89999, 0.220000, 0.230000, 0.250000
30.2500, -5.09860, 0.00000, 0.00000, -5.64999, -4.00000, 0.149994, 6.88000, 0.220000, 0.230000, 0.249000
30.2917, -4.85428, 0.00000, 0.00000, -5.44998, -3.92999, 0.0500183, 6.87000, 0.220000, 0.231000, 0.249000
30.3333, -4.43088, 0.00000, 0.00000, -4.82001, -2.89999, -0.259979, 6.85001, 0.220000, 0.231000, 0.249000
30.3750, -4.16776, 0.00000, 0.00000, -4.60001, -2.19000, -0.339996, 6.83002, 0.220000, 0.231000, 0.249000
30.4167, -4.37057, 0.00000, 0.00000, -4.95999, -3.63998, 0.619995, 6.82001, 0.220000, 0.231000, 0.249000
30.4583, -4.09268, 0.00000, 0.00000, -4.73999, -3.50998, 1.10001, 6.80002, 0.221000, 0.231000, 0.249000
30.5000, -3.89755, 0.00000, 0.00000, -4.57999, -3.42999, 1.48001, 6.79001, 0.221000, 0.231000, 0.249000
30.5417, -3.56931, 0.00000, 0.00000, -4.41998, -3.41000, 2.02002, 6.78000, 0.222000, 0.231000, 0.249000
30.5833, -0.706512, 0.00000, 178.200, -0.839996, 0.0700073, 0.970001, 6.77002, 0.223000, 0.230000, 0.249000
30.6250, 1.57965, 0.00000, 336.200, 3.11002, 1.45001, 1.31000, 6.77002, 0.220000, 0.230000, 0.249000
30.6667, 3.43564, 0.00000, 507.400, 6.53000, 3.67999, 1.95999, 6.76001, 0.219000, 0.230000, 0.249000
30.7083, 5.35959, 0.00000, 540.200, 9.01001, 5.85001, 2.99002, 6.76001, 0.218000, 0.230000, 0.249000
30.7500, 5.88431, 0.00000, 632.900, 10.2100, 7.12000, 3.88000, 6.75000, 0.219000, 0.231000, 0.249000
30.7917, 6.55841, 0.00000, 601.900, 10.9500, 8.25000, 4.94000, 6.75000, 0.218000, 0.230000, 0.249000
30.8333, 6.62466, 0.00000, 499.500, 10.5100, 8.63000, 5.82001, 6.74002, 0.216000, 0.229000, 0.249000
30.8750, 6.52524, 0.00000, 356.700, 9.14999, 8.35001, 6.39999, 6.74002, 0.216000, 0.229000, 0.249000
30.9167, 6.06241, 0.00000, 172.400, 6.95001, 7.52002, 6.67001, 6.73001, 0.215000, 0.229000, 0.249000
30.9583, 4.22202, 0.00000, 2.30000, 3.81000, 6.03000, 6.70001, 6.73001, 0.215000, 0.228000, 0.249000
31.0000, 2.36075, 0.00000, 0.00000, 1.87000, 4.37000, 6.30002, 6.73001, 0.214000, 0.228000, 0.249000
31.0417, 1.29324, 0.00000, 0.00000, 0.860016, 3.37000, 5.72000, 6.73001, 0.214000, 0.227000, 0.249000
31.0833, 0.202240, 0.00000, 0.00000, -0.239990, 2.41000, 5.04001, 6.73001, 0.214000, 0.227000, 0.249000
31.1250, -0.566681, 0.00000, 0.00000, -0.769989, 1.51001, 4.35001, 6.73001, 0.213000, 0.227000, 0.249000
31.1667, -0.579681, 0.00000, 0.00000, -0.769989, 1.31000, 3.83002, 6.73001, 0.213000, 0.227000, 0.249000
31.2083, -0.619781, 0.00000, 0.00000, -0.729980, 1.12000, 3.26001, 6.73001, 0.212000, 0.226000, 0.249000
31.2500, -0.784241, 0.00000, 0.00000, -0.779999, 1.00000, 2.86002, 6.73001, 0.212000, 0.226000, 0.249000
31.2917, -1.33072, 0.00000, 0.00000, -1.35001, 0.279999, 2.34000, 6.73001, 0.212000, 0.226000, 0.249000
31.3333, -1.44052, 0.00000, 0.00000, -1.42999, 0.149994, 1.94000, 6.73001, 0.212000, 0.226000, 0.249000
31.3750, -2.37213, 0.00000, 0.00000, -2.47000, 0.869995, 1.73001, 6.73001, 0.213000, 0.226000, 0.249000
31.4167, -3.86929, 0.00000, 0.00000, -4.10999, 0.589996, 1.86002, 6.73001, 0.215000, 0.225000, 0.249000
31.4583, -2.33707, 0.00000, 0.00000, -2.07001, -0.389984, 1.41000, 6.73001, 0.215000, 0.225000, 0.249000
31.5000, -2.40262, 0.00000, 0.00000, -1.97000, -0.410004, 0.920013, 6.73001, 0.216000, 0.225000, 0.249000
31.5417, -3.59329, 0.00000, 0.00000, -3.66998, -1.76999, 0.929993, 6.73001, 0.217000, 0.225000, 0.249000
31.5833, -3.16586, 0.00000, 183.700, -2.38998, -2.04001, 0.750000, 6.73001, 0.217000, 0.225000, 0.249000
31.6250, -2.06985, 0.00000, 372.000, -0.320007, -0.769989, 0.220001, 6.73001, 0.217000, 0.226000, 0.249000
31.6667, -0.404388, 0.00000, 514.700, 3.74002, 0.800018, 0.200012, 6.73001, 0.216000, 0.226000, 0.249000
31.7083, 1.82956, 0.00000, 608.700, 7.08002, 3.63000, 1.12000, 6.73001, 0.215000, 0.226000, 0.249000
31.7500, 3.88367, 0.00000, 638.800, 9.29001, 5.98001, 2.70999, 6.73001, 0.214000, 0.225000, 0.249000
31.7917, 5.20425, 0.00000, 599.500, 10.3600, 7.30002, 3.95001, 6.73001, 0.214000, 0.225000, 0.249000
31.8333, 6.15585, 0.00000, 492.200, 10.1500, 8.05002, 5.07001, 6.73001, 0.213000, 0.225000, 0.249000
31.8750, 6.72516, 0.00000, 356.700, 9.47000, 8.14001, 5.81000, 6.73001, 0.209000, 0.223000, 0.249000
31.9167, 6.74362, 0.00000, 99.0000, 7.35001, 7.63000, 6.45001, 6.73001, 0.207000, 0.221000, 0.249000
31.9583, 5.38785, 0.00000, 4.40000, 4.69000, 6.36002, 6.54001, 6.73001, 0.206000, 0.221000, 0.248000
32.0000, 3.47086, 0.00000, 0.00000, 2.63000, 4.72000, 6.29001, 6.73001, 0.206000, 0.221000, 0.248000
32.0417, 2.53806, 0.00000, 0.00000, 1.63000, 3.66000, 5.64999, 6.73001, 0.205000, 0.220000, 0.248000
32.0833, 2.48929, 0.00000, 0.00000, 1.42001, 3.14001, 5.12000, 6.73001, 0.205000, 0.220000, 0.248000
32.1250, 2.18362, 0.00000, 0.00000, 1.11002, 2.82001, 4.77002, 6.73001, 0.205000, 0.220000, 0.248000
32.1667, 1.62973, 0.00000, 0.00000, 0.700012, 2.39999, 4.34000, 6.73001, 0.205000, 0.220000, 0.248000
32.2083, 1.28281, 0.00000, 0.00000, 0.330017, 1.78000, 3.69000, 6.73001, 0.205000, 0.220000, 0.248000
32.2500, 1.10519, 0.00000, 0.00000, 0.149994, 1.52002, 3.25000, 6.73001, 0.205000, 0.220000, 0.248000
32.2917, 0.929474, 0.00000, 0.00000, -0.0299988, 1.17999, 2.88000, 6.73001, 0.205000, 0.220000, 0.248000
32.3333, 1.05383, 0.00000, 0.00000, 0.0500183, 1.07001, 2.60001, 6.73001, 0.205000, 0.220000, 0.248000
32.3750, 1.06009, 0.00000, 0.00000, 0.0500183, 1.14001, 2.56000, 6.73001, 0.204000, 0.220000, 0.248000
32.4167, 1.40298, 0.00000, 0.00000, 0.300018, 1.17999, 2.52002, 6.73001, 0.204000, 0.219000, 0.248000
32.4583, 1.31650, 0.00000, 0.00000, 0.240021, 1.16000, 2.39999, 6.73001, 0.204000, 0.219000, 0.248000
32.5000, 1.49136, 0.00000, 0.00000, 0.380005, 1.20001, 2.41000, 6.74002, 0.204000, 0.219000, 0.248000
32.5417, 1.49033, 0.00000, 0.00000, 0.420013, 1.16000, 2.34000, 6.74002, 0.204000, 0.219000, 0.248000
32.5833, 3.36435, 0.00000, 164.600, 2.95999, 2.02002, 2.44000, 6.76001, 0.204000, 0.219000, 0.248000
32.6250, 6.79025, 0.00000, 354.800, 7.00000, 4.13000, 2.99002, 6.77002, 0.204000, 0.219000, 0.248000
32.6667, 9.95288, 0.00000, 496.200, 11.3600, 7.10001, 4.04001, 6.78000, 0.204000, 0.219000, 0.248000
32.7083, 12.3347, 0.00000, 599.300, 14.6900, 9.79001, 5.45001, 6.78000, 0.204000, 0.219000, 0.248000
32.7500, 13.9240, 0.00000, 623.100, 17.2700, 12.1400, 6.98001, 6.79001, 0.203000, 0.218000, 0.248000
32.7917, 15.2769, 0.00000, 597.400, 18.7800, 14.2200, 8.77002, 6.80002, 0.193000, 0.213000, 0.248000
32.8333, 16.2278, 0.00000, 494.900, 18.9400, 15.2600, 10.3500, 6.80002, 0.185000, 0.209000, 0.248000
32.8750, 16.3055, 0.00000, 349.800, 17.8000, 15.4700, 11.5800, 6.81000, 0.185000, 0.208000, 0.248000
32.9167, 15.9869, 0.00000, 165.500, 15.9100, 15.0800, 12.4400, 6.81000, 0.186000, 0.208000, 0.248000
32.9583, 13.3539, 0.00000, 5.00000, 12.5600, 13.7000, 12.7700, 6.82001, 0.186000, 0.208000, 0.248000
33.0000, 11.5089, 0.00000, 0.00000, 10.6300, 12.0500, 12.5300, 6.82001, 0.186000, 0.208000, 0.248000
33.0417, 11.0657, 0.00000, 0.00000, 10.2200, 11.4000, 12.2300, 6.83002, 0.187000, 0.208000, 0.248000
33.0833, 11.3020, 0.00000, 0.00000, 10.4600, 11.4100, 12.1800, 6.83002, 0.187000, 0.209000, 0.248000
33.1250, 10.1906, 0.00000, 0.00000, 9.36002, 10.8200, 11.9400, 6.84000, 0.188000, 0.209000, 0.248000
33.1667, 9.95255, 0.00000, 0.00000, 9.13000, 10.4400, 11.6200, 6.85001, 0.188000, 0.209000, 0.248000
33.2083, 9.88425, 0.00000, 0.00000, 9.24002, 10.4500, 11.7600, 6.86002, 0.188000, 0.209000, 0.248000
33.2500, 10.7786, 0.00000, 0.00000, 10.4400, 11.0600, 11.8500, 6.87000, 0.189000, 0.209000, 0.248000
33.2917, 10.4141, 0.00000, 0.00000, 10.0100, 10.9800, 11.9000, 6.89001, 0.189000, 0.209000, 0.248000
33.3333, 10.7144, 0.0100000, 0.00000, 10.3500, 11.1000, 11.9600, 6.89999, 0.189000, 0.209000, 0.248000
33.3750, 9.95172, 0.356000, 0.00000, 9.49002, 10.9400, 11.7900, 6.92001, 0.189000, 0.209000, 0.248000
