Decimal Day of Year in 2022 (UTC), HRRR Air Temp (*C), HRRR Precip (mm), Incoming Shortwave (W/m^2), Surface Temp (*C), HRRR 4 cm Soil Temp (*C), HRRR 10 cm Soil Temp (*C), HRRR 100 cm Soil Temp (*C), HRRR 4 cm Soil Water (m^3 m^-3), HRRR 10 cm Soil Water (m^3 m^-3), HRRR 100 cm Soil Water (m^3 m^-3)
28.6667, 1.28586, 0.00000, 215.600, 2.87000, 1.89001, 1.04001, 7.20999, 0.210000, 0.224000, 0.250000
28.7083, 2.16510, 0.00000, 373.400, 4.29001, 2.01001, 1.10001, 7.20001, 0.211000, 0.224000, 0.250000
28.7500, 2.70151, 0.00000, 291.400, 4.36002, 3.28000, 1.89999, 7.19000, 0.211000, 0.223000, 0.250000
28.7917, 2.29575, 0.00000, 102.700, 2.69000, 3.08002, 2.39001, 7.17999, 0.211000, 0.223000, 0.250000
28.8333, 1.81070, 0.00000, 167.500, 2.72000, 2.79001, 2.52002, 7.17001, 0.210000, 0.223000, 0.250000
28.8750, 1.69919, 0.00000, 232.400, 2.92999, 2.64999, 2.42999, 7.16000, 0.211000, 0.223000, 0.250000
28.9167, -0.00213623, 0.0100000, 31.0000, 0.390015, 1.86002, 2.54001, 7.14001, 0.209000, 0.223000, 0.250000
28.9583, -0.737823, 0.00000, 0.00000, -0.720001, 1.07001, 2.31000, 7.13000, 0.210000, 0.223000, 0.250000
29.0000, -0.885925, 0.00000, 0.00000, -0.940002, 0.770020, 2.25000, 7.12000, 0.209000, 0.223000, 0.250000
29.0417, -1.68521, 0.00300000, 0.00000, -0.919983, 0.580017, 1.89999, 7.13000, 0.208000, 0.223000, 0.250000
29.0833, -1.97897, 0.308000, 0.00000, -0.989990, 0.589996, 1.76001, 7.12000, 0.208000, 0.223000, 0.250000
29.1250, -3.15036, 0.190000, 0.00000, -1.35999, 0.730011, 1.62000, 7.14001, 0.208000, 0.223000, 0.250000
29.1667, -3.72867, 0.369000, 0.00000, -3.53000, 0.480011, 1.37000, 7.14001, 0.210000, 0.223000, 0.250000
29.2083, -4.88754, 0.00000, 0.00000, -4.57001, -0.0499878, 1.11002, 7.14999, 0.209000, 0.222000, 0.250000
29.2500, -7.16992, 0.00000, 0.00000, -7.41000, -4.75000, 0.550018, 7.14999, 0.213000, 0.223000, 0.250000
29.2917, -7.25204, 0.00000, 0.00000, -7.16998, -2.81000, 0.910004, 7.17001, 0.210000, 0.222000, 0.250000
29.3333, -8.45908, 0.00000, 0.00000, -8.59000, -5.48999, 0.480011, 7.16000, 0.210000, 0.223000, 0.250000
29.3750, -8.99045, 0.00000, 0.00000, -9.13998, -6.17999, -0.139984, 7.13000, 0.211000, 0.223000, 0.250000
29.4167, -9.31653, 0.00000, 0.00000, -9.50998, -6.56000, -0.549988, 7.10001, 0.214000, 0.226000, 0.250000
29.4583, -10.0455, 0.00000, 0.00000, -10.1800, -7.17999, -1.60001, 7.10001, 0.215000, 0.227000, 0.250000
29.5000, -10.1509, 0.00000, 0.00000, -10.2300, -7.25000, -1.91998, 7.10001, 0.216000, 0.228000, 0.250000
29.5417, -10.9314, 0.00000, 0.00000, -11.1100, -8.29999, -4.19998, 7.06000, 0.225000, 0.232000, 0.250000
29.5833, -9.51880, 0.00000, 191.500, -8.17999, -7.34000, -4.41000, 7.05002, 0.223000, 0.232000, 0.250000
29.6250, -8.10800, 0.00000, 374.200, -4.82999, -6.19998, -5.03000, 7.04001, 0.223000, 0.232000, 0.250000
29.6667, -6.72293, 0.00000, 517.100, -2.19000, -4.85001, -4.84000, 7.01001, 0.223000, 0.232000, 0.250000
29.7083, -5.62473, 0.00000, 595.200, -0.639984, -3.79001, -4.23999, 7.01001, 0.224000, 0.232000, 0.250000
29.7500, -4.51563, 0.00000, 633.100, 0.220001, -2.94998, -3.44000, 7.01001, 0.223000, 0.232000, 0.250000
29.7917, -3.24545, 0.00000, 603.400, 2.37000, -0.489990, -2.84000, 7.00000, 0.221000, 0.232000, 0.250000
29.8333, -2.24454, 0.00000, 482.100, 2.14999, 1.12000, -2.69998, 6.99002, 0.219000, 0.232000, 0.250000
29.8750, -2.25916, 0.00000, 334.300, 0.679993, 0.910004, -2.45999, 6.98001, 0.217000, 0.232000, 0.250000
29.9167, -2.36264, 0.00000, 166.000, -1.35001, -1.66000, -1.69998, 6.97000, 0.222000, 0.232000, 0.250000
29.9583, -2.20676, 0.00000, 0.900000, -1.97000, -0.399994, -1.91000, 6.97000, 0.214000, 0.232000, 0.250000
30.0000, -3.18033, 0.00000, 0.00000, -3.38998, -0.910004, -1.48999, 6.97000, 0.214000, 0.232000, 0.250000
30.0417, -4.04358, 0.00000, 0.00000, -4.42999, -2.09000, -1.22998, 6.95999, 0.214000, 0.232000, 0.250000
30.0833, -4.52652, 0.00000, 0.00000, -5.04999, -3.03000, -1.14999, 6.94000, 0.214000, 0.232000, 0.250000
30.1250, -4.80283, 0.00000, 0.00000, -5.32001, -3.72998, -1.20999, 6.92999, 0.214000, 0.232000, 0.250000
30.1667, -4.64545, 0.00000, 0.00000, -5.23999, -3.91998, -1.28000, 6.92001, 0.215000, 0.232000, 0.250000
30.2083, -4.37888, 0.00000, 0.00000, -4.79999, -3.35001, -1.75998, 6.89999, 0.215000, 0.232000, 0.250000
30.2500, -3.81882, 0.00000, 0.00000, -4.20999, -3.54999, -2.85001, 6.89001, 0.215000, 0.232000, 0.249000
30.2917, -3.99600, 0.00000, 0.00000, -4.50998, -4.22000, -3.13000, 6.87000, 0.219000, 0.232000, 0.249000
30.3333, -3.91339, 0.00000, 0.00000, -4.57001, -3.98999, -3.16998, 6.85001, 0.216000, 0.232000, 0.249000
30.3750, -3.74384, 0.00000, 0.00000, -4.38998, -3.41998, -2.56000, 6.84000, 0.215000, 0.233000, 0.249000
30.4167, -3.52573, 0.00000, 0.00000, -4.06000, -3.50000, -2.60999, 6.82001, 0.215000, 0.233000, 0.249000
30.4583, -3.49612, 0.00000, 0.00000, -4.01999, -3.26999, -2.75998, 6.80002, 0.215000, 0.233000, 0.249000
30.5000, -3.28970, 0.00000, 0.00000, -3.79999, -2.94000, -2.50000, 6.79001, 0.215000, 0.233000, 0.249000
30.5417, -3.42618, 0.00000, 0.00000, -3.91998, -2.44998, -1.13000, 6.77002, 0.215000, 0.233000, 0.249000
30.5833, -1.60934, 0.00000, 176.500, -1.51999, -2.26999, -0.959991, 6.76001, 0.218000, 0.233000, 0.249000
30.6250, 1.05750, 0.00000, 359.300, 2.77002, 0.00000, -0.440002, 6.75000, 0.218000, 0.232000, 0.249000
30.6667, 2.86026, 0.00000, 470.100, 5.75000, 2.62000, 0.190002, 6.74002, 0.217000, 0.232000, 0.249000
30.7083, 4.79135, 0.00000, 611.900, 8.91000, 5.02002, 1.57001, 6.73001, 0.217000, 0.231000, 0.249000
30.7500, 4.82584, 0.00000, 602.600, 9.29001, 6.09000, 2.48001, 6.72000, 0.216000, 0.231000, 0.249000
30.7917, 5.97891, 0.00000, 612.100, 10.4400, 7.34000, 3.63000, 6.70999, 0.216000, 0.230000, 0.249000
30.8333, 6.03653, 0.00000, 510.300, 9.89999, 7.69000, 4.42999, 6.69000, 0.215000, 0.230000, 0.249000
30.8750, 5.87051, 0.00000, 358.800, 8.41000, 7.42999, 5.10001, 6.67999, 0.215000, 0.230000, 0.249000
30.9167, 5.47046, 0.00000, 172.600, 6.30002, 6.72000, 5.55002, 6.67001, 0.215000, 0.229000, 0.249000
30.9583, 3.18387, 0.00000, 2.30000, 2.77002, 4.91000, 5.42999, 6.66000, 0.215000, 0.229000, 0.249000
31.0000, 1.39743, 0.00000, 0.00000, 0.839996, 3.16000, 4.97000, 6.64999, 0.215000, 0.229000, 0.249000
31.0417, 0.445892, 0.00000, 0.00000, -0.0899963, 2.26001, 4.48001, 6.67999, 0.215000, 0.228000, 0.249000
31.0833, -0.297211, 0.00000, 0.00000, -0.759979, 1.35001, 3.83002, 6.70999, 0.214000, 0.228000, 0.249000
31.1250, -0.415985, 0.00000, 0.00000, -0.729980, 1.11002, 3.22000, 6.70001, 0.214000, 0.227000, 0.249000
31.1667, -0.546295, 0.00000, 0.00000, -0.690002, 0.970001, 2.80002, 6.70001, 0.213000, 0.227000, 0.249000
31.2083, -0.591095, 0.00000, 0.00000, -0.679993, 0.820007, 2.35001, 6.70001, 0.213000, 0.226000, 0.249000
31.2500, -0.721893, 0.00000, 0.00000, -0.799988, 0.670013, 2.14999, 6.70999, 0.213000, 0.226000, 0.249000
31.2917, -0.533142, 0.00000, 0.00000, -0.589996, 0.660004, 1.98001, 6.72000, 0.213000, 0.226000, 0.249000
31.3333, -0.649323, 0.00000, 0.00000, -0.649994, 0.610016, 1.81000, 6.73001, 0.213000, 0.226000, 0.249000
31.3750, -0.699524, 0.00000, 0.00000, -0.699982, 0.580017, 1.61002, 6.72000, 0.215000, 0.226000, 0.249000
31.4167, -1.24954, 0.00000, 0.00000, -1.29001, 0.110016, 1.42001, 6.73001, 0.215000, 0.226000, 0.249000
31.4583, -1.57574, 0.00000, 0.00000, -1.63998, 0.470001, 1.31000, 6.73001, 0.214000, 0.225000, 0.249000
31.5000, -2.51035, 0.00000, 0.00000, -3.07999, 0.690002, 1.31000, 6.73001, 0.215000, 0.225000, 0.249000
31.5417, -3.00082, 0.00000, 0.00000, -3.63998, 0.440002, 1.31000, 6.73001, 0.216000, 0.225000, 0.249000
31.5833, -1.50949, 0.00000, 184.700, -0.899994, -0.619995, 0.950012, 6.73001, 0.217000, 0.225000, 0.249000
31.6250, 0.0387878, 0.00000, 362.500, 2.82001, 1.07001, 1.02002, 6.73001, 0.216000, 0.225000, 0.249000
31.6667, 1.44711, 0.00000, 494.700, 5.67999, 3.11002, 1.57001, 6.73001, 0.215000, 0.225000, 0.249000
31.7083, 2.62698, 0.00000, 552.500, 7.53000, 4.84000, 2.39001, 6.73001, 0.215000, 0.225000, 0.249000
31.7500, 4.05219, 0.00000, 609.800, 9.45999, 6.47000, 3.39001, 6.73001, 0.214000, 0.224000, 0.249000
31.7917, 5.26160, 0.00000, 587.800, 10.2600, 7.61002, 4.45999, 6.73001, 0.213000, 0.224000, 0.249000
31.8333, 6.39249, 0.00000, 506.000, 10.5300, 8.37000, 5.50000, 6.73001, 0.212000, 0.224000, 0.249000
31.8750, 6.79959, 0.00000, 356.700, 9.36002, 8.23001, 6.04001, 6.73001, 0.212000, 0.224000, 0.249000
31.9167, 6.51871, 0.00000, 172.300, 7.17999, 7.45001, 6.31000, 6.73001, 0.212000, 0.224000, 0.249000
31.9583, 4.89053, 0.00000, 3.80000, 4.05002, 5.94000, 6.20999, 6.73001, 0.211000, 0.224000, 0.248000
32.0000, 2.97879, 0.00000, 0.00000, 2.03000, 4.08002, 5.72000, 6.73001, 0.211000, 0.224000, 0.248000
32.0417, 1.97177, 0.00000, 0.00000, 1.04001, 2.98001, 4.95999, 6.73001, 0.210000, 0.224000, 0.248000
32.0833, 2.05545, 0.00000, 0.00000, 1.06000, 2.61002, 4.47000, 6.73001, 0.210000, 0.223000, 0.248000
32.1250, 1.78400, 0.00000, 0.00000, 0.770020, 2.14001, 3.80002, 6.73001, 0.209000, 0.223000, 0.248000
32.1667, 1.72989, 0.00000, 0.00000, 0.790009, 1.94000, 3.37000, 6.73001, 0.210000, 0.223000, 0.248000
32.2083, 1.56799, 0.00000, 0.00000, 0.559998, 1.63000, 2.99002, 6.73001, 0.210000, 0.223000, 0.248000
32.2500, 1.79269, 0.00000, 0.00000, 0.820007, 1.58002, 2.67001, 6.73001, 0.210000, 0.223000, 0.248000
32.2917, 1.64063, 0.00000, 0.00000, 0.640015, 1.41000, 2.49002, 6.73001, 0.209000, 0.223000, 0.248000
32.3333, 1.52963, 0.00000, 0.00000, 0.520020, 1.20999, 2.14001, 6.73001, 0.210000, 0.223000, 0.248000
32.3750, 1.72964, 0.00000, 0.00000, 0.679993, 1.30002, 2.16000, 6.73001, 0.210000, 0.223000, 0.248000
32.4167, 1.75708, 0.00000, 0.00000, 0.790009, 1.60001, 2.55002, 6.73001, 0.210000, 0.223000, 0.248000
32.4583, 1.40817, 0.00000, 0.00000, 0.380005, 1.14999, 2.13000, 6.73001, 0.210000, 0.222000, 0.248000
32.5000, 1.54437, 0.00000, 0.00000, 0.450012, 1.13000, 2.11002, 6.73001, 0.207000, 0.221000, 0.248000
32.5417, 1.54861, 0.00000, 0.00000, 0.429993, 1.05002, 1.92999, 6.73001, 0.205000, 0.220000, 0.248000
32.5833, 3.33493, 0.00000, 173.300, 2.94000, 1.76001, 1.94000, 6.73001, 0.205000, 0.219000, 0.248000
32.6250, 6.97607, 0.00000, 359.400, 7.04001, 3.95999, 2.39999, 6.73001, 0.204000, 0.219000, 0.248000
32.6667, 10.0138, 0.00000, 501.600, 10.9000, 6.56000, 3.32001, 6.73001, 0.204000, 0.219000, 0.248000
32.7083, 12.3334, 0.00000, 594.000, 14.5000, 9.36002, 4.70999, 6.73001, 0.204000, 0.219000, 0.248000
32.7500, 13.9406, 0.00000, 625.600, 17.0500, 11.6800, 6.23001, 6.73001, 0.204000, 0.219000, 0.248000
32.7917, 15.1667, 0.00000, 595.600, 18.2600, 13.4100, 7.77002, 6.73001, 0.204000, 0.218000, 0.248000
32.8333, 15.7604, 0.00000, 500.500, 18.1300, 14.2400, 9.04001, 6.73001, 0.204000, 0.218000, 0.248000
32.8750, 15.6702, 0.00000, 347.200, 16.9100, 14.3400, 10.1200, 6.73001, 0.203000, 0.218000, 0.248000
32.9167, 14.7734, 0.00000, 165.600, 14.7100, 13.5900, 10.6300, 6.74002, 0.203000, 0.218000, 0.248000
32.9583, 13.0171, 0.00000, 0.700000, 12.5800, 12.3300, 10.8100, 6.75000, 0.204000, 0.218000, 0.248000
33.0000, 10.9016, 0.00000, 0.00000, 10.0300, 10.8200, 10.5700, 6.77002, 0.204000, 0.218000, 0.248000
33.0417, 10.4538, 0.00000, 0.00000, 9.64001, 10.0300, 10.1400, 6.79001, 0.204000, 0.218000, 0.248000
33.0833, 9.02780, 0.00000, 0.00000, 8.17001, 8.84000, 9.39001, 6.81000, 0.204000, 0.218000, 0.248000
33.1250, 9.81876, 0.00000, 0.00000, 9.25000, 9.25000, 9.59000, 6.83002, 0.204000, 0.217000, 0.248000
33.1667, 8.77850, 0.00000, 0.00000, 8.14001, 8.22000, 8.66000, 6.84000, 0.204000, 0.217000, 0.248000
33.2083, 8.81839, 0.00000, 0.00000, 8.33002, 8.63000, 8.78000, 6.85001, 0.204000, 0.217000, 0.248000
33.2500, 8.85229, 0.00000, 0.00000, 8.36002, 8.54001, 8.70999, 6.86002, 0.204000, 0.217000, 0.248000
33.2917, 8.65463, 0.00000, 0.00000, 8.16000, 8.50000, 8.80002, 6.86002, 0.204000, 0.217000, 0.248000
33.3333, 8.33994, 0.00000, 0.00000, 7.77002, 8.16000, 8.53000, 6.87000, 0.204000, 0.217000, 0.248000
33.3750, 8.66129, 0.00000, 0.00000, 8.30002, 8.39001, 8.52002, 6.87000, 0.204000, 0.217000, 0.248000
33.4167, 9.16122, 0.0720000, 0.00000, 8.79001, 8.88000, 8.76001, 6.88000, 0.197000, 0.212000, 0.248000
33.4583, 9.11270, 0.0130000, 0.00000, 8.85001, 8.79001, 8.64001, 6.89001, 0.190000, 0.209000, 0.248000
33.5000, 8.67368, 0.194000, 0.00000, 8.31000, 8.61002, 8.64999, 6.91000, 0.190000, 0.209000, 0.248000
33.5417, 7.50479, 0.977000, 0.00000, 7.19000, 7.83002, 8.49002, 6.92999, 0.192000, 0.209000, 0.248000
33.5833, 7.65579, 1.90400, 33.2000, 7.54001, 7.85001, 8.44000, 6.95001, 0.198000, 0.209000, 0.248000
33.6250, 8.12445, 2.41700, 57.4000, 8.04001, 8.16000, 8.30002, 6.98001, 0.243000, 0.210000, 0.247000
33.6667, 8.51474, 1.44000, 79.4000, 8.48001, 8.27002, 8.33002, 7.00000, 0.271000, 0.216000, 0.247000
33.7083, 8.53357, 2.70500, 17.1000, 8.44000, 8.32001, 8.26001, 7.03000, 0.307000, 0.242000, 0.247000
33.7500, 8.77878, 0.254000, 21.7000, 8.59000, 8.35001, 8.26001, 7.05002, 0.276000, 0.247000, 0.247000
33.7917, 8.84189, 0.402000, 21.2000, 8.66000, 8.48001, 8.23001, 7.08002, 0.268000, 0.246000, 0.247000
33.8333, 9.42273, 0.947000, 15.2000, 9.20999, 8.99002, 8.67999, 7.12000, 0.278000, 0.243000, 0.247000
33.8750, 9.81085, 3.51000, 10.4000, 9.61002, 9.42999, 9.02002, 7.14999, 0.292000, 0.244000, 0.247000
33.9167, 9.89835, 0.722000, 3.80000, 9.66000, 9.59000, 9.20999, 7.17999, 0.262000, 0.255000, 0.247000
33.9583, 10.0547, 0.866000, 1.00000, 9.86002, 9.60001, 9.33002, 7.20999, 0.276000, 0.262000, 0.247000
34.0000, 10.0980, 0.00600000, 0.00000, 9.81000, 9.58002, 9.42999, 7.23001, 0.253000, 0.243000, 0.247000
34.0417, 9.97824, 0.527000, 0.00000, 9.77002, 9.67001, 9.59000, 7.26001, 0.243000, 0.224000, 0.247000
34.0833, 9.96719, 0.469000, 0.00000, 9.85001, 9.75000, 9.62000, 7.29001, 0.239000, 0.220000, 0.247000
34.1250, 10.2104, 1.74900, 0.00000, 10.1200, 9.92001, 9.69000, 7.30002, 0.278000, 0.235000, 0.247000
34.1667, 10.1747, 0.753000, 0.00000, 10.0800, 9.87000, 9.67999, 7.31000, 0.227000, 0.211000, 0.247000
34.2083, 9.98093, 1.17200, 0.00000, 9.98001, 9.95999, 9.74002, 7.31000, 0.272000, 0.228000, 0.247000
34.2500, 8.53177, 0.217000, 0.00000, 8.92001, 9.53000, 9.67999, 7.32001, 0.283000, 0.266000, 0.247000
34.2917, 8.13870, 0.171000, 0.00000, 8.48001, 9.09000, 9.47000, 7.34000, 0.261000, 0.249000, 0.247000
34.3333, 7.79547, 0.0360000, 0.00000, 8.10001, 8.75000, 9.22000, 7.35001, 0.270000, 0.262000, 0.247000
34.3750, 7.30563, 0.277000, 0.00000, 7.50000, 8.12000, 8.83002, 7.36002, 0.273000, 0.268000, 0.247000
34.4167, 7.23932, 0.151000, 0.00000, 7.42999, 7.91000, 8.57001, 7.37000, 0.276000, 0.267000, 0.247000
34.4583, 8.19492, 0.227000, 0.00000, 8.22000, 8.39001, 8.62000, 7.38000, 0.290000, 0.285000, 0.247000
34.5000, 6.83392, 0.263000, 0.00000, 7.14999, 7.81000, 8.30002, 7.39001, 0.290000, 0.285000, 0.247000
34.5417, 5.41309, 0.441000, 0.00000, 5.91000, 6.99002, 7.78000, 7.39999, 0.283000, 0.274000, 0.247000
34.5833, 4.04031, 3.33700, 6.50000, 4.54001, 5.87000, 7.17001, 7.41000, 0.311000, 0.282000, 0.247000
34.6250, 3.62753, 1.65400, 65.3000, 4.39001, 5.28000, 6.56000, 7.42001, 0.287000, 0.272000, 0.247000
34.6667, 3.22971, 5.24900, 145.100, 4.31000, 4.95001, 6.19000, 7.42999, 0.333000, 0.311000, 0.247000
34.7083, 3.12955, 3.16000, 84.0000, 3.94000, 4.82001, 5.99002, 7.45001, 0.324000, 0.310000, 0.247000
34.7500, 2.94846, 4.18400, 26.1000, 3.44000, 4.66000, 5.80002, 7.45999, 0.347000, 0.330000, 0.247000
34.7917, 3.44522, 9.34800, 43.8000, 4.03000, 4.92001, 5.83002, 7.47000, 0.377000, 0.371000, 0.247000
34.8333, 2.69992, 3.69800, 70.5000, 3.39999, 4.41000, 5.67001, 7.48001, 0.353000, 0.340000, 0.247000
34.8750, 2.01855, 2.12300, 62.9000, 2.69000, 4.16000, 5.66000, 7.49002, 0.350000, 0.345000, 0.247000
34.9167, 1.46567, 2.85100, 39.9000, 2.06000, 3.75000, 5.41000, 7.50000, 0.356000, 0.349000, 0.247000
34.9583, 0.508087, 0.887000, 0.400000, 0.950012, 2.85001, 4.77002, 7.51001, 0.347000, 0.344000, 0.247000
35.0000, -0.0940857, 1.46900, 0.00000, 0.350006, 2.13000, 4.13000, 7.52002, 0.347000, 0.341000, 0.247000
35.0417, -0.379852, 0.767000, 0.00000, 0.0299988, 1.79001, 3.83002, 7.53000, 0.336000, 0.333000, 0.247000
35.0833, -0.633575, 2.19800, 0.00000, -0.239990, 1.38000, 3.37000, 7.54001, 0.352000, 0.350000, 0.247000
35.1250, -0.993317, 0.755000, 0.00000, -0.299988, 1.20001, 2.99002, 7.55002, 0.338000, 0.334000, 0.247000
35.1667, -0.838104, 0.502000, 0.00000, -0.269989, 1.12000, 2.79001, 7.56000, 0.341000, 0.338000, 0.247000
35.2083, -1.15051, 0.462000, 0.00000, -0.320007, 1.04001, 2.51001, 7.57001, 0.342000, 0.341000, 0.247000
35.2500, -1.89145, 0.121000, 0.00000, -0.559998, 1.14001, 2.39999, 7.58002, 0.340000, 0.340000, 0.247000
35.2917, -2.09262, 0.115000, 0.00000, -0.549988, 1.09000, 2.28000, 7.58002, 0.336000, 0.336000, 0.247000
35.3333, -2.38406, 0.267000, 0.00000, -0.619995, 1.09000, 2.20001, 7.59000, 0.329000, 0.329000, 0.247000
35.3750, -2.85565, 0.0480000, 0.00000, -0.729980, 1.14001, 2.14999, 7.59000, 0.326000, 0.326000, 0.247000
35.4167, -3.35727, 0.152000, 0.00000, -0.839996, 1.17001, 2.07001, 7.58002, 0.319000, 0.320000, 0.247000
35.4583, -3.52328, 0.0320000, 0.00000, -0.880005, 1.22000, 2.09000, 7.57001, 0.323000, 0.324000, 0.248000
35.5000, -5.03754, 0.248000, 0.00000, -4.04001, -0.119995, 1.69000, 7.57001, 0.324000, 0.324000, 0.248000
35.5417, -5.28256, 0.0910000, 0.00000, -3.97000, -0.779999, 1.05002, 7.56000, 0.324000, 0.324000, 0.249000
35.5833, -5.59097, 0.0810000, 66.5000, -4.25998, -2.34000, 1.14001, 7.56000, 0.326000, 0.326000, 0.250000
35.6250, -5.34921, 0.0360000, 105.700, -4.07001, -2.94000, 1.19000, 7.55002, 0.325000, 0.325000, 0.250000
35.6667, -5.15475, 0.00800000, 179.600, -3.42999, -2.60001, 1.24002, 7.55002, 0.322000, 0.322000, 0.250000
35.7083, -4.55228, 0.00600000, 188.400, -2.53000, -0.440002, 0.709991, 7.55002, 0.318000, 0.318000, 0.250000
35.7500, -4.09073, 0.00700000, 232.400, -1.82999, -0.119995, 0.660004, 7.56000, 0.317000, 0.318000, 0.251000
35.7917, -3.77982, 0.00500000, 256.700, -1.63000, 0.279999, 0.899994, 7.56000, 0.314000, 0.315000, 0.251000
35.8333, -3.36099, 0.00200000, 201.200, -1.63998, 1.08002, 1.49002, 7.56000, 0.313000, 0.314000, 0.251000
35.8750, -2.66684, 0.00000, 202.200, -0.259979, 0.730011, 1.66000, 7.56000, 0.311000, 0.312000, 0.251000
35.9167, -2.61154, 0.00000, 83.4000, -0.509979, 0.640015, 1.47000, 7.56000, 0.310000, 0.310000, 0.252000
35.9583, -3.13577, 0.00000, 5.70000, -2.13998, 0.540009, 1.48001, 7.56000, 0.310000, 0.310000, 0.252000
36.0000, -3.72928, 0.00000, 0.00000, -1.19998, 0.429993, 1.53000, 7.56000, 0.309000, 0.309000, 0.252000
36.0417, -4.46451, 0.00000, 0.00000, -2.35001, 0.649994, 1.45001, 7.56000, 0.308000, 0.309000, 0.253000
36.0833, -4.99219, 0.00000, 0.00000, -3.19998, 0.520020, 1.44000, 7.56000, 0.308000, 0.308000, 0.253000
36.1250, -4.70694, 0.00000, 0.00000, -3.76999, -0.130005, 1.28000, 7.56000, 0.307000, 0.307000, 0.254000
36.1667, -4.63193, 0.00000, 0.00000, -4.14999, 0.0500183, 1.35001, 7.56000, 0.306000, 0.306000, 0.254000
36.2083, -4.85428, 0.00000, 0.00000, -4.32001, -0.639984, 1.10001, 7.56000, 0.305000, 0.306000, 0.254000
36.2500, -5.42294, 0.00000, 0.00000, -4.95999, -2.75000, 1.06000, 7.56000, 0.305000, 0.306000, 0.255000
36.2917, -5.92050, 0.00000, 0.00000, -5.81000, -3.85001, 0.959991, 7.56000, 0.305000, 0.305000, 0.255000
36.3333, -6.30838, 0.00000, 0.00000, -6.28000, -4.39999, 0.670013, 7.56000, 0.304000, 0.304000, 0.256000
36.3750, -6.37766, 0.00000, 0.00000, -6.09000, -4.50000, 0.290009, 7.56000, 0.304000, 0.304000, 0.256000
36.4167, -8.12955, 0.00000, 0.00000, -7.57001, -5.16998, -0.309998, 7.55002, 0.303000, 0.304000, 0.256000
36.4583, -9.25955, 0.00000, 0.00000, -8.44998, -5.81000, -0.919983, 7.54001, 0.303000, 0.303000, 0.257000
36.5000, -11.1158, 0.00000, 0.00000, -8.54999, -6.25998, -1.69998, 7.54001, 0.303000, 0.303000, 0.257000
36.5417, -11.8383, 0.00000, 0.00000, -8.75998, -6.26999, -2.32001, 7.53000, 0.303000, 0.302000, 0.257000
36.5833, -11.4350, 0.00000, 136.500, -8.31000, -6.45999, -2.84000, 7.52002, 0.303000, 0.302000, 0.258000
36.6250, -11.0853, 0.00000, 334.100, -7.50000, -6.41998, -4.07001, 7.51001, 0.303000, 0.302000, 0.258000
36.6667, -9.05182, 0.00000, 547.700, -4.26999, -5.16000, -4.12000, 7.51001, 0.303000, 0.301000, 0.258000
36.7083, -7.58762, 0.00000, 639.400, -2.34000, -3.73999, -3.79001, 7.50000, 0.301000, 0.301000, 0.259000
36.7500, -5.65219, 0.00000, 574.500, -0.940002, -2.13000, -1.70999, 7.50000, 0.299000, 0.300000, 0.259000
36.7917, -4.71634, 0.00000, 601.200, -0.259979, -1.51999, -1.12000, 7.49002, 0.297000, 0.300000, 0.259000
36.8333, -3.63828, 0.00000, 529.800, -0.130005, -1.10999, -0.649994, 7.48001, 0.295000, 0.299000, 0.260000
36.8750, -3.36838, 0.00000, 283.000, -0.779999, -0.919983, -0.369995, 7.48001, 0.294000, 0.298000, 0.260000
36.9167, -3.01501, 0.00000, 197.000, -1.16000, -0.579987, 0.190002, 7.47000, 0.294000, 0.297000, 0.260000
36.9583, -3.35837, 0.00000, 14.4000, -2.88000, -0.540009, 0.209991, 7.47000, 0.294000, 0.296000, 0.261000
37.0000, -4.06033, 0.00000, 0.00000, -4.04001, -2.09000, 0.470001, 7.45999, 0.294000, 0.296000, 0.261000
37.0417, -4.63040, 0.00000, 0.00000, -4.72000, -2.97000, 0.360016, 7.45001, 0.294000, 0.296000, 0.261000
37.0833, -5.04379, 0.00000, 0.00000, -5.17999, -3.48999, 0.320007, 7.44000, 0.294000, 0.296000, 0.262000
37.1250, -5.08255, 0.00000, 0.00000, -5.29999, -3.67999, 0.309998, 7.42999, 0.294000, 0.296000, 0.262000
37.1667, -5.38260, 0.00000, 0.00000, -5.57001, -3.94000, 0.0200195, 7.41000, 0.294000, 0.295000, 0.262000
37.2083, -5.57379, 0.00000, 0.00000, -5.75998, -4.13000, -0.279999, 7.39999, 0.293000, 0.295000, 0.262000
37.2500, -5.71304, 0.00000, 0.00000, -5.95999, -4.29999, -0.619995, 7.39001, 0.293000, 0.295000, 0.263000
37.2917, -5.82846, 0.00000, 0.00000, -6.00000, -4.38000, -0.759979, 7.38000, 0.293000, 0.295000, 0.263000
37.3333, -5.74564, 0.00000, 0.00000, -6.04001, -4.47998, -1.07999, 7.37000, 0.293000, 0.295000, 0.263000
37.3750, -5.98294, 0.00000, 0.00000, -6.22998, -4.59000, -1.39999, 7.35001, 0.293000, 0.294000, 0.263000
37.4167, -6.02426, 0.00000, 0.00000, -6.35999, -4.76999, -1.79999, 7.33002, 0.293000, 0.294000, 0.264000
37.4583, -5.90622, 0.00000, 0.00000, -6.32001, -4.60999, -0.869995, 7.33002, 0.293000, 0.294000, 0.264000
